Timestamp,Station,Temp,Salinity
15-04-2017 14:00:00,RR,11.77,13.22
15-04-2017 14:15:00,RR,11.82,13.61
15-04-2017 14:30:00,RR,11.88,13.66
15-04-2017 14:45:00,RR,11.81,14.19
15-04-2017 15:00:00,RR,11.83,14.32
15-04-2017 15:15:00,RR,11.93,13.64
15-04-2017 15:30:00,RR,12.17,12.15
15-04-2017 15:45:00,RR,12.15,11.87
15-04-2017 16:00:00,RR,12.26,11.28
15-04-2017 16:15:00,RR,12.44,10.56
15-04-2017 16:30:00,RR,12.59,9.84
15-04-2017 16:45:00,RR,12.71,9.14
15-04-2017 17:00:00,RR,12.83,8.28
15-04-2017 17:15:00,RR,12.91,7.68
15-04-2017 17:30:00,RR,12.95,7.16
15-04-2017 17:45:00,RR,13.01,6.55
15-04-2017 18:00:00,RR,13.01,6.31
15-04-2017 18:15:00,RR,13.03,5.92
15-04-2017 18:30:00,RR,13.05,5.52
15-04-2017 18:45:00,RR,13.07,4.95
15-04-2017 19:00:00,RR,13.08,4.56
15-04-2017 19:15:00,RR,13.09,4.16
15-04-2017 19:30:00,RR,13.11,3.78
15-04-2017 19:45:00,RR,13.12,3.48
15-04-2017 20:00:00,RR,13.14,3.18
15-04-2017 20:15:00,RR,13.15,2.93
15-04-2017 20:30:00,RR,13.15,2.69
15-04-2017 20:45:00,RR,13.16,2.55
15-04-2017 21:00:00,RR,13.17,2.3
15-04-2017 21:15:00,RR,13.18,2.09
15-04-2017 21:30:00,RR,13.17,1.98
15-04-2017 21:45:00,RR,13.18,1.82
15-04-2017 22:00:00,RR,13.17,1.78
15-04-2017 22:15:00,RR,13.12,2.02
15-04-2017 22:30:00,RR,13.09,2.42
15-04-2017 22:45:00,RR,13.07,2.9
15-04-2017 23:00:00,RR,13.01,3.46
15-04-2017 23:15:00,RR,12.96,4.15
15-04-2017 23:30:00,RR,12.9,4.77
15-04-2017 23:45:00,RR,12.77,5.54
16-04-2017 00:00:00,RR,12.68,6.19
16-04-2017 00:15:00,RR,12.54,7.21
16-04-2017 00:30:00,RR,12.37,8.59
16-04-2017 00:45:00,RR,12.18,10.1
16-04-2017 01:00:00,RR,12.06,11.2
16-04-2017 01:15:00,RR,11.96,12.01
16-04-2017 01:30:00,RR,11.86,12.72
16-04-2017 01:45:00,RR,11.75,13.5
16-04-2017 02:00:00,RR,11.65,14.24
16-04-2017 02:15:00,RR,11.58,14.56
16-04-2017 02:30:00,RR,11.58,14.68
16-04-2017 02:45:00,RR,11.53,14.94
16-04-2017 03:00:00,RR,11.46,15.45
16-04-2017 03:15:00,RR,11.47,15.49
16-04-2017 03:30:00,RR,11.54,15.03
16-04-2017 03:45:00,RR,11.63,14.43
16-04-2017 04:00:00,RR,11.76,13.6
16-04-2017 04:15:00,RR,11.84,12.91
16-04-2017 04:30:00,RR,11.94,12.02
16-04-2017 04:45:00,RR,12.02,11.28
16-04-2017 05:00:00,RR,12.12,10.36
16-04-2017 05:15:00,RR,12.2,9.67
16-04-2017 05:30:00,RR,12.28,8.88
16-04-2017 05:45:00,RR,12.35,8.31
16-04-2017 06:00:00,RR,12.4,7.82
16-04-2017 06:15:00,RR,12.46,7.35
16-04-2017 06:30:00,RR,12.53,6.74
16-04-2017 06:45:00,RR,12.58,6.47
16-04-2017 07:00:00,RR,12.65,5.88
16-04-2017 07:15:00,RR,12.73,5.35
16-04-2017 07:30:00,RR,12.78,5.01
16-04-2017 07:45:00,RR,12.85,4.57
16-04-2017 08:00:00,RR,12.93,4.16
16-04-2017 08:15:00,RR,12.99,3.82
16-04-2017 08:30:00,RR,13.07,3.5
16-04-2017 08:45:00,RR,13.15,3.28
16-04-2017 09:00:00,RR,13.2,2.9
16-04-2017 09:15:00,RR,13.37,2.73
16-04-2017 09:30:00,RR,13.45,2.43
16-04-2017 09:45:00,RR,13.49,2.16
16-04-2017 10:00:00,RR,13.64,1.99
16-04-2017 10:15:00,RR,13.77,1.83
16-04-2017 10:30:00,RR,13.98,1.74
16-04-2017 10:45:00,RR,14.03,1.7
16-04-2017 11:00:00,RR,14.12,1.72
16-04-2017 11:15:00,RR,13.97,2.27
16-04-2017 11:30:00,RR,13.94,2.67
16-04-2017 11:45:00,RR,13.79,3.31
16-04-2017 12:00:00,RR,13.93,3.93
16-04-2017 12:15:00,RR,14.05,3.98
16-04-2017 12:30:00,RR,14.19,4.69
16-04-2017 12:45:00,RR,14.33,5.9
16-04-2017 13:00:00,RR,14.43,7.46
16-04-2017 13:15:00,RR,14.11,9.12
16-04-2017 13:30:00,RR,14.07,10.1
16-04-2017 13:45:00,RR,13.92,10.94
16-04-2017 14:00:00,RR,13.66,11.97
16-04-2017 14:15:00,RR,13.48,12.99
16-04-2017 14:30:00,RR,13.48,13.62
16-04-2017 14:45:00,RR,13.56,13.83
16-04-2017 15:00:00,RR,13.62,14.14
16-04-2017 15:15:00,RR,13.64,14.53
16-04-2017 15:30:00,RR,13.61,14.91
16-04-2017 15:45:00,RR,13.66,14.65
16-04-2017 16:00:00,RR,13.85,13.78
16-04-2017 16:15:00,RR,13.87,13.71
16-04-2017 16:30:00,RR,14.06,12.24
16-04-2017 16:45:00,RR,14.17,11.67
16-04-2017 17:00:00,RR,14.34,10.93
16-04-2017 17:15:00,RR,14.46,10.17
16-04-2017 17:30:00,RR,14.54,9.43
16-04-2017 17:45:00,RR,14.62,8.49
16-04-2017 18:00:00,RR,14.6,8.05
16-04-2017 18:15:00,RR,14.58,7.66
16-04-2017 18:30:00,RR,14.58,7.11
16-04-2017 18:45:00,RR,14.58,6.69
16-04-2017 19:00:00,RR,14.56,6.37
16-04-2017 19:15:00,RR,14.55,6.01
16-04-2017 19:30:00,RR,14.57,5.54
16-04-2017 19:45:00,RR,14.57,5.08
16-04-2017 20:00:00,RR,14.57,4.74
16-04-2017 20:15:00,RR,14.59,4.33
16-04-2017 20:30:00,RR,14.62,3.9
16-04-2017 20:45:00,RR,14.64,3.55
16-04-2017 21:00:00,RR,14.64,3.32
16-04-2017 21:15:00,RR,14.66,3.08
16-04-2017 21:30:00,RR,14.69,2.78
16-04-2017 21:45:00,RR,14.7,2.61
16-04-2017 22:00:00,RR,14.72,2.38
16-04-2017 22:15:00,RR,14.73,2.22
16-04-2017 22:30:00,RR,14.73,2.17
16-04-2017 22:45:00,RR,14.7,2.19
16-04-2017 23:00:00,RR,14.61,3.24
16-04-2017 23:15:00,RR,14.57,3.75
16-04-2017 23:30:00,RR,14.53,4.34
16-04-2017 23:45:00,RR,14.5,5.08
17-04-2017 00:00:00,RR,14.45,6.14
17-04-2017 00:15:00,RR,14.38,7.03
17-04-2017 00:30:00,RR,14.34,7.5
17-04-2017 00:45:00,RR,14.26,8.45
17-04-2017 01:00:00,RR,14.16,9.77
17-04-2017 01:15:00,RR,13.98,11.02
17-04-2017 01:30:00,RR,13.73,12.95
17-04-2017 01:45:00,RR,13.46,14.52
17-04-2017 02:00:00,RR,13.33,15.28
17-04-2017 02:15:00,RR,13.25,15.75
17-04-2017 02:30:00,RR,13.2,16.14
17-04-2017 02:45:00,RR,13.16,16.42
17-04-2017 03:00:00,RR,13.14,16.46
17-04-2017 03:15:00,RR,13.11,16.64
17-04-2017 03:30:00,RR,13.07,16.84
17-04-2017 03:45:00,RR,12.94,17.46
17-04-2017 04:00:00,RR,12.94,17.51
17-04-2017 04:15:00,RR,13.01,17.19
17-04-2017 04:30:00,RR,13.19,16.25
17-04-2017 04:45:00,RR,13.31,15.46
17-04-2017 05:00:00,RR,13.45,14.41
17-04-2017 05:15:00,RR,13.54,13.81
17-04-2017 05:30:00,RR,13.68,12.63
17-04-2017 05:45:00,RR,13.76,11.95
17-04-2017 06:00:00,RR,13.86,11.04
17-04-2017 06:15:00,RR,13.93,10.4
17-04-2017 06:30:00,RR,14,9.76
17-04-2017 06:45:00,RR,14.07,9.2
17-04-2017 07:00:00,RR,14.12,8.71
17-04-2017 07:15:00,RR,14.18,8.28
17-04-2017 07:30:00,RR,14.25,7.59
17-04-2017 07:45:00,RR,14.32,7.18
17-04-2017 08:00:00,RR,14.38,6.7
17-04-2017 08:15:00,RR,14.43,6.11
17-04-2017 08:30:00,RR,14.48,5.59
17-04-2017 08:45:00,RR,14.58,5.12
17-04-2017 09:00:00,RR,14.67,4.75
17-04-2017 09:15:00,RR,14.77,4.47
17-04-2017 09:30:00,RR,14.86,4.07
17-04-2017 09:45:00,RR,15.01,3.69
17-04-2017 10:00:00,RR,15.07,3.32
17-04-2017 10:15:00,RR,15.32,2.98
17-04-2017 10:30:00,RR,15.56,2.75
17-04-2017 10:45:00,RR,15.61,2.49
17-04-2017 11:00:00,RR,15.43,2.29
17-04-2017 11:15:00,RR,NA,NA
17-04-2017 11:30:00,RR,NA,NA
17-04-2017 11:45:00,RR,NA,NA
17-04-2017 12:00:00,RR,NA,NA
17-04-2017 12:15:00,RR,NA,NA
17-04-2017 12:30:00,RR,15.11,4.88
17-04-2017 12:45:00,RR,15.15,5.6
17-04-2017 13:00:00,RR,15.18,6.38
17-04-2017 13:15:00,RR,15.28,7.33
17-04-2017 13:30:00,RR,15.35,8.43
17-04-2017 13:45:00,RR,15.34,9.31
17-04-2017 14:00:00,RR,14.97,11.63
17-04-2017 14:15:00,RR,14.84,12.42
17-04-2017 14:30:00,RR,14.64,13.35
17-04-2017 14:45:00,RR,14.44,14.38
17-04-2017 15:00:00,RR,14.33,15.15
17-04-2017 15:15:00,RR,14.35,15.32
17-04-2017 15:30:00,RR,14.32,15.74
17-04-2017 15:45:00,RR,14.29,16.17
17-04-2017 16:00:00,RR,14.25,16.41
17-04-2017 16:15:00,RR,14.19,16.94
17-04-2017 16:30:00,RR,14.22,16.72
17-04-2017 16:45:00,RR,14.42,15.75
17-04-2017 17:00:00,RR,14.4,15.67
17-04-2017 17:15:00,RR,14.63,14.09
17-04-2017 17:30:00,RR,14.79,13.13
17-04-2017 17:45:00,RR,14.91,12.22
17-04-2017 18:00:00,RR,15,11.45
17-04-2017 18:15:00,RR,15.05,10.81
17-04-2017 18:30:00,RR,15.07,10.22
17-04-2017 18:45:00,RR,15.09,9.7
17-04-2017 19:00:00,RR,15.11,9.16
17-04-2017 19:15:00,RR,15.11,8.66
17-04-2017 19:30:00,RR,15.13,7.85
17-04-2017 19:45:00,RR,15.12,7.78
17-04-2017 20:00:00,RR,15.11,7.33
17-04-2017 20:15:00,RR,15.11,6.83
17-04-2017 20:30:00,RR,15.15,6.36
17-04-2017 20:45:00,RR,15.13,6
17-04-2017 21:00:00,RR,15.13,5.52
17-04-2017 21:15:00,RR,15.15,5.07
17-04-2017 21:30:00,RR,15.08,4.49
17-04-2017 21:45:00,RR,15.14,4.29
17-04-2017 22:00:00,RR,15.1,3.87
17-04-2017 22:15:00,RR,15.11,3.51
17-04-2017 22:30:00,RR,15.09,3.28
17-04-2017 22:45:00,RR,15.09,2.93
17-04-2017 23:00:00,RR,15.04,2.79
17-04-2017 23:15:00,RR,15.01,2.73
17-04-2017 23:30:00,RR,14.9,2.95
17-04-2017 23:45:00,RR,14.95,3.75
18-04-2017 00:00:00,RR,15.13,5.54
18-04-2017 00:15:00,RR,15.07,5.89
18-04-2017 00:30:00,RR,14.99,6.34
18-04-2017 00:45:00,RR,14.81,7.27
18-04-2017 01:00:00,RR,14.69,7.85
18-04-2017 01:15:00,RR,14.49,8.36
18-04-2017 01:30:00,RR,14.39,8.87
18-04-2017 01:45:00,RR,14.26,9.78
18-04-2017 02:00:00,RR,14,10.99
18-04-2017 02:15:00,RR,13.7,12.76
18-04-2017 02:30:00,RR,13.48,14.27
18-04-2017 02:45:00,RR,13.34,15.6
18-04-2017 03:00:00,RR,13.24,16.16
18-04-2017 03:15:00,RR,13.14,16.61
18-04-2017 03:30:00,RR,13.04,16.88
18-04-2017 03:45:00,RR,12.96,17.09
18-04-2017 04:00:00,RR,12.87,17.4
18-04-2017 04:15:00,RR,12.67,18.26
18-04-2017 04:30:00,RR,12.74,18.05
18-04-2017 04:45:00,RR,12.84,17.53
18-04-2017 05:00:00,RR,12.85,17.57
18-04-2017 05:15:00,RR,13.08,16.12
18-04-2017 05:30:00,RR,13.23,14.61
18-04-2017 05:45:00,RR,13.37,13.95
18-04-2017 06:00:00,RR,13.39,13.07
18-04-2017 06:15:00,RR,13.53,12.47
18-04-2017 06:30:00,RR,13.59,12
18-04-2017 06:45:00,RR,13.69,11.22
18-04-2017 07:00:00,RR,13.77,10.73
18-04-2017 07:15:00,RR,13.87,10.19
18-04-2017 07:30:00,RR,13.95,9.64
18-04-2017 07:45:00,RR,14.01,9.19
18-04-2017 08:00:00,RR,14.06,8.73
18-04-2017 08:15:00,RR,14.15,8.18
18-04-2017 08:30:00,RR,14.24,7.73
18-04-2017 08:45:00,RR,14.34,7.04
18-04-2017 09:00:00,RR,14.47,6.54
18-04-2017 09:15:00,RR,14.47,6.26
18-04-2017 09:30:00,RR,14.61,5.54
18-04-2017 09:45:00,RR,14.78,5.01
18-04-2017 10:00:00,RR,14.87,4.66
18-04-2017 10:15:00,RR,14.86,4.28
18-04-2017 10:30:00,RR,14.88,3.99
18-04-2017 10:45:00,RR,14.93,3.65
18-04-2017 11:00:00,RR,15.02,3.36
18-04-2017 11:15:00,RR,15.12,3.15
18-04-2017 11:30:00,RR,15.18,3.07
18-04-2017 11:45:00,RR,15.23,3.21
18-04-2017 12:00:00,RR,15.23,3.39
18-04-2017 12:15:00,RR,15.18,3.72
18-04-2017 12:30:00,RR,14.93,4.44
18-04-2017 12:45:00,RR,14.92,4.67
18-04-2017 13:00:00,RR,14.72,5.6
18-04-2017 13:15:00,RR,14.71,6.35
18-04-2017 13:30:00,RR,14.54,7.22
18-04-2017 13:45:00,RR,14.51,7.79
18-04-2017 14:00:00,RR,14.51,8.31
18-04-2017 14:15:00,RR,14.48,9.03
18-04-2017 14:30:00,RR,14.43,10.03
18-04-2017 14:45:00,RR,14.36,11.14
18-04-2017 15:00:00,RR,14.09,12.81
18-04-2017 15:15:00,RR,13.87,13.84
18-04-2017 15:30:00,RR,13.73,14.5
18-04-2017 15:45:00,RR,13.55,15.15
18-04-2017 16:00:00,RR,13.44,15.53
18-04-2017 16:15:00,RR,13.35,15.98
18-04-2017 16:30:00,RR,13.29,16.28
18-04-2017 16:45:00,RR,13.29,16.24
18-04-2017 17:00:00,RR,13.22,16.57
18-04-2017 17:15:00,RR,13.29,16.25
18-04-2017 17:30:00,RR,13.44,15.42
18-04-2017 17:45:00,RR,13.32,16.17
18-04-2017 18:00:00,RR,13.41,15.68
18-04-2017 18:15:00,RR,13.78,13.59
18-04-2017 18:30:00,RR,13.84,12.92
18-04-2017 18:45:00,RR,13.95,11.84
18-04-2017 19:00:00,RR,14.02,11.37
18-04-2017 19:15:00,RR,14.07,10.83
18-04-2017 19:30:00,RR,14.03,10.39
18-04-2017 19:45:00,RR,14.07,9.89
18-04-2017 20:00:00,RR,14.1,9.65
18-04-2017 20:15:00,RR,14.16,8.97
18-04-2017 20:30:00,RR,14.14,8.49
18-04-2017 20:45:00,RR,14.18,7.97
18-04-2017 21:00:00,RR,14.24,7.68
18-04-2017 21:15:00,RR,14.3,7.13
18-04-2017 21:30:00,RR,14.31,6.74
18-04-2017 21:45:00,RR,14.42,6.26
18-04-2017 22:00:00,RR,14.47,5.72
18-04-2017 22:15:00,RR,14.5,5.23
18-04-2017 22:30:00,RR,14.58,4.84
18-04-2017 22:45:00,RR,14.52,4.37
18-04-2017 23:00:00,RR,14.59,4.24
18-04-2017 23:15:00,RR,14.55,3.69
18-04-2017 23:30:00,RR,14.57,3.49
18-04-2017 23:45:00,RR,14.47,3.24
19-04-2017 00:00:00,RR,14.37,3.12
19-04-2017 00:15:00,RR,14.59,3.33
19-04-2017 00:30:00,RR,14.28,3.56
19-04-2017 00:45:00,RR,14.38,6.47
19-04-2017 01:00:00,RR,14.23,5.89
19-04-2017 01:15:00,RR,14.22,6.72
19-04-2017 01:30:00,RR,14.23,6.81
19-04-2017 01:45:00,RR,13.94,7.92
19-04-2017 02:00:00,RR,13.7,8.57
19-04-2017 02:15:00,RR,13.43,9.14
19-04-2017 02:30:00,RR,13.27,9.88
19-04-2017 02:45:00,RR,12.98,10.65
19-04-2017 03:00:00,RR,12.81,11.48
19-04-2017 03:15:00,RR,12.52,12.51
19-04-2017 03:30:00,RR,12.22,14.42
19-04-2017 03:45:00,RR,12.12,15.09
19-04-2017 04:00:00,RR,12,15.94
19-04-2017 04:15:00,RR,11.92,16.4
19-04-2017 04:30:00,RR,11.86,16.69
19-04-2017 04:45:00,RR,11.82,16.83
19-04-2017 05:00:00,RR,11.76,16.93
19-04-2017 05:15:00,RR,11.73,17.27
19-04-2017 05:30:00,RR,11.82,16.54
19-04-2017 05:45:00,RR,11.8,16.83
19-04-2017 06:00:00,RR,11.86,16.55
19-04-2017 06:15:00,RR,12.18,14.32
19-04-2017 06:30:00,RR,12.35,13.56
19-04-2017 06:45:00,RR,12.45,12.99
19-04-2017 07:00:00,RR,12.57,12.46
19-04-2017 07:15:00,RR,12.7,11.92
19-04-2017 07:30:00,RR,12.82,11.42
19-04-2017 07:45:00,RR,12.96,10.88
19-04-2017 08:00:00,RR,13.04,10.48
19-04-2017 08:15:00,RR,13.15,10.04
19-04-2017 08:30:00,RR,13.3,9.53
19-04-2017 08:45:00,RR,13.42,9.13
19-04-2017 09:00:00,RR,13.52,8.78
19-04-2017 09:15:00,RR,13.64,8.36
19-04-2017 09:30:00,RR,13.77,7.81
19-04-2017 09:45:00,RR,13.84,7.44
19-04-2017 10:00:00,RR,13.9,7.01
19-04-2017 10:15:00,RR,13.95,6.67
19-04-2017 10:30:00,RR,14.04,6.24
19-04-2017 10:45:00,RR,14.14,5.82
19-04-2017 11:00:00,RR,14.25,5.57
19-04-2017 11:15:00,RR,14.35,5.12
19-04-2017 11:30:00,RR,14.45,4.8
19-04-2017 11:45:00,RR,14.54,4.41
19-04-2017 12:00:00,RR,14.68,4.17
19-04-2017 12:15:00,RR,14.82,3.88
19-04-2017 12:30:00,RR,NA,NA
19-04-2017 12:45:00,RR,NA,NA
19-04-2017 13:00:00,RR,NA,NA
19-04-2017 13:15:00,RR,NA,NA
19-04-2017 13:30:00,RR,NA,NA
