Timestamp,Value (PSU)
5/18/06 23:59,NaN
5/19/06 0:00,25.04073785906066
5/20/06 0:00,25.157695321206962
5/21/06 0:00,25.060166201105766
5/22/06 0:00,24.214205067241302
5/23/06 0:00,23.920933375542162
5/24/06 0:00,23.73612438028954
5/25/06 0:00,24.349325333933635
5/26/06 0:00,30.612646786697344
5/27/06 0:00,31.832173384450307
5/28/06 0:00,27.436764993052343
5/29/06 0:00,26.19005795475159
5/30/06 0:00,24.182857518296824
5/31/06 0:00,23.666678201662382
5/31/06 0:00,NaN
6/15/06 23:59,NaN
6/16/06 0:00,25.471626221260166
6/17/06 0:00,24.858626915229248
6/18/06 0:00,24.604507070911843
6/19/06 0:00,24.31311111638905
6/20/06 0:00,24.16470454991644
6/21/06 0:00,24.13139006525859
6/22/06 0:00,24.240756595251483
6/23/06 0:00,25.293269159506266
6/24/06 0:00,26.592060211786766
6/25/06 0:00,27.73063663141017
6/26/06 0:00,32.06700108317888
6/27/06 0:00,33.27492456599117
6/28/06 0:00,30.85495355095742
6/29/06 0:00,28.173971368441133
6/30/06 0:00,25.693987223104706
7/1/06 0:00,23.47316427163695
7/2/06 0:00,21.704728670812234
7/3/06 0:00,22.199123804002713
7/4/06 0:00,26.19303844748128
7/5/06 0:00,30.10960062501875
7/6/06 0:00,28.51706061413956
7/7/06 0:00,24.844593084605112
7/8/06 0:00,23.644108279931718
7/9/06 0:00,23.452117044768386
7/10/06 0:00,23.847312633027087
7/11/06 0:00,24.020021400510956
7/12/06 0:00,24.115476821233496
7/13/06 0:00,25.810854479672948
7/14/06 0:00,27.57440793958138
7/15/06 0:00,27.816743009468976
7/16/06 0:00,26.164812503122146
7/17/06 0:00,24.910526848663384
7/18/06 0:00,25.101855706349685
7/19/06 0:00,25.50102865495374
7/20/06 0:00,25.692642988354432
7/21/06 0:00,27.06364577088095
7/22/06 0:00,31.813862540592407
7/23/06 0:00,31.42438770096169
7/24/06 0:00,28.61384201
7/25/06 0:00,26.12174462328464
7/26/06 0:00,25.09383843322097
7/27/06 0:00,24.615921847760305
7/28/06 0:00,24.529177430010748
7/29/06 0:00,24.063489648535214
7/30/06 0:00,23.55742488061184
7/31/06 0:00,24.054652178342458
8/1/06 0:00,24.58460754
8/2/06 0:00,25.716689357625302
8/3/06 0:00,28.83896365522717
8/4/06 0:00,30.390730584394966
8/5/06 0:00,28.17659367243052
8/6/06 0:00,29.27466826068885
8/7/06 0:00,27.627593315103287
8/8/06 0:00,28.384433961441793
8/9/06 0:00,28.50855125433865
8/10/06 0:00,29.34432023
8/11/06 0:00,28.46149246969209
8/12/06 0:00,28.057133205943302
8/13/06 0:00,28.12984733893334
8/14/06 0:00,25.988891022199986
8/15/06 0:00,25.306108192846466
8/16/06 0:00,25.256945919771823
8/17/06 0:00,24.70421391258058
8/18/06 0:00,25.124196749603723
8/19/06 0:00,25.268169656081135
8/20/06 0:00,26.018640115643016
8/21/06 0:00,28.840644026850175
8/22/06 0:00,26.672636543104545
8/23/06 0:00,24.41235216277643
8/24/06 0:00,23.46389029994204
8/25/06 0:00,23.329185552296387
8/26/06 0:00,23.356296755252824
8/27/06 0:00,28.474630668345636
8/28/06 0:00,31.21372691320492
8/29/06 0:00,32.39314701217402
8/30/06 0:00,34.11832236652834
8/31/06 0:00,32.99232355109299
9/1/06 0:00,34.16768096845434
9/2/06 0:00,31.811623265083977
9/3/06 0:00,26.677483154546206
9/4/06 0:00,26.492218212195105
9/5/06 0:00,26.226508566087354
9/6/06 0:00,25.223907415570142
9/7/06 0:00,25.35275626732062
9/8/06 0:00,25.636232370464406
9/9/06 0:00,25.750239322678674
9/10/06 0:00,25.47281269659578
9/11/06 0:00,26.145797599191418
9/12/06 0:00,25.882171162609424
9/13/06 0:00,26.130937605776747
9/14/06 0:00,26.778931696510153
9/15/06 0:00,25.663157612103475
9/16/06 0:00,24.412905368877613
9/17/06 0:00,23.992035321253447
9/18/06 0:00,23.352396263299593
9/19/06 0:00,23.11696517393492
9/20/06 0:00,22.68127856
9/21/06 0:00,23.09294994666724
9/22/06 0:00,23.206489500392507
9/23/06 0:00,23.011742685130685
9/24/06 0:00,22.409667886602826
9/25/06 0:00,20.857319529955788
9/26/06 0:00,20.73155931420757
9/27/06 0:00,21.73856306232435
9/28/06 0:00,22.04448255190549
9/29/06 0:00,23.18513077
9/30/06 0:00,23.98638064359641
10/1/06 0:00,23.939980694690277
10/2/06 0:00,23.610017639018068
10/3/06 0:00,23.181267808288602
10/4/06 0:00,23.28847955782676
10/5/06 0:00,23.465741105333485
10/6/06 0:00,25.603803464579364
10/7/06 0:00,27.537561186438676
10/8/06 0:00,26.03625628334862
10/9/06 0:00,25.238420318784488
10/10/06 0:00,24.97095145025425
10/11/06 0:00,26.24996380905988
10/12/06 0:00,23.85127345234686
10/13/06 0:00,23.378955592612634
10/14/06 0:00,22.64330336979771
10/15/06 0:00,22.00438285438662
10/16/06 0:00,22.107159085348695
10/16/06 0:00,NaN
11/17/06 23:59,NaN
11/18/06 0:00,24.965306439791686
11/19/06 0:00,24.178282550999135
11/20/06 0:00,23.750756147417793
11/21/06 0:00,23.386402769607265
11/22/06 0:00,24.13528432704198
11/23/06 0:00,22.320744596056556
11/24/06 0:00,21.14476695499274
11/25/06 0:00,21.186620415813767
11/26/06 0:00,21.357705501786317
11/27/06 0:00,20.73131786909813
11/28/06 0:00,19.10885383839041
11/29/06 0:00,19.281973393979797
11/30/06 0:00,19.40215202829162
12/1/06 0:00,19.264180190232764
12/2/06 0:00,19.20927012060829
12/3/06 0:00,19.841811175949008
12/4/06 0:00,20.00291284
12/5/06 0:00,19.79474944702596
12/6/06 0:00,19.763941715531075
12/7/06 0:00,19.60874907743999
12/8/06 0:00,19.488537753446998
12/9/06 0:00,18.74744602152432
12/10/06 0:00,18.574986805546164
12/11/06 0:00,18.423973811485524
12/12/06 0:00,18.29209423831964
12/13/06 0:00,18.70723764004594
12/14/06 0:00,21.386346076237462
12/15/06 0:00,22.80297033194725
12/16/06 0:00,20.047813621837467
12/17/06 0:00,18.81369316228999
12/18/06 0:00,17.30316096014573
12/19/06 0:00,15.895370276962444
12/20/06 0:00,17.70672629899923
12/21/06 0:00,18.360115824674846
12/22/06 0:00,21.50832288790132
12/23/06 0:00,27.044535254276543
12/24/06 0:00,21.21746732793402
12/25/06 0:00,23.274493543094064
12/26/06 0:00,28.48438334
12/27/06 0:00,21.89094537447887
12/28/06 0:00,18.86338751473937
12/29/06 0:00,18.729081190565836
12/30/06 0:00,19.35027629
12/31/06 0:00,20.47453952223886
1/1/07 0:00,26.809651889115276
1/2/07 0:00,25.226329920802197
1/3/07 0:00,20.382136652301224
1/4/07 0:00,19.227977911580616
1/5/07 0:00,18.20760862331836
1/6/07 0:00,17.925705574830552
1/7/07 0:00,17.36866776
1/8/07 0:00,17.492011736926646
1/9/07 0:00,16.82325972350808
1/10/07 0:00,16.624773680271748
1/11/07 0:00,16.480073353308565
1/12/07 0:00,16.277052496185522
1/13/07 0:00,16.49556407251871
1/14/07 0:00,16.45864998581332
1/15/07 0:00,18.031461127881762
1/16/07 0:00,23.856736525084457
1/17/07 0:00,17.472249145256054
1/18/07 0:00,18.25653682805249
1/19/07 0:00,18.293883606008784
1/20/07 0:00,18.482646845151844
1/21/07 0:00,17.789262834187806
1/22/07 0:00,18.007866265560683
1/23/07 0:00,17.956923753593593
1/24/07 0:00,18.85745768751911
1/25/07 0:00,19.20565142323549
1/26/07 0:00,18.01209868698422
1/27/07 0:00,17.35683089394175
1/28/07 0:00,17.023243610065723
1/29/07 0:00,16.693720398920266
1/30/07 0:00,16.214591277628532
1/31/07 0:00,16.53640937635784
2/1/07 0:00,17.677729949175664
2/2/07 0:00,23.269788479837594
2/3/07 0:00,21.687101180936466
2/4/07 0:00,19.04643435580513
2/5/07 0:00,18.57272075997436
2/6/07 0:00,18.079675482141788
2/7/07 0:00,17.790005637896627
2/8/07 0:00,18.01343822585581
2/9/07 0:00,18.262678993759486
2/10/07 0:00,18.95815443581816
2/11/07 0:00,18.177047088842038
2/12/07 0:00,17.77022020323263
2/13/07 0:00,18.014095393872843
2/14/07 0:00,28.378197131489078
2/15/07 0:00,24.875154567683865
2/16/07 0:00,21.557479803557623
2/17/07 0:00,19.898916168984865
2/18/07 0:00,18.918947720583617
2/19/07 0:00,17.87555808592784
2/20/07 0:00,18.47244084176496
2/21/07 0:00,21.98625601953479
2/22/07 0:00,27.372675790275448
2/23/07 0:00,24.909689676332366
2/24/07 0:00,20.411811472808957
2/25/07 0:00,22.99888234591379
2/26/07 0:00,26.35615346368135
2/27/07 0:00,24.763490356281824
2/28/07 0:00,21.164896155477056
3/1/07 0:00,21.758057467084758
3/2/07 0:00,29.799782740033777
3/3/07 0:00,24.303174848474317
3/4/07 0:00,21.657415100534635
3/5/07 0:00,19.65544233040281
3/6/07 0:00,19.763544665066213
3/7/07 0:00,21.722559936287816
3/8/07 0:00,20.691897058432097
3/9/07 0:00,21.731278771689144
3/10/07 0:00,21.581413684766858
3/11/07 0:00,18.861801267027143
3/12/07 0:00,18.694605092716294
3/13/07 0:00,18.47057610953458
3/14/07 0:00,18.641076673112796
3/15/07 0:00,21.141517208057973
3/16/07 0:00,31.131630862965192
3/17/07 0:00,29.006739496979215
3/18/07 0:00,24.452748183642584
3/19/07 0:00,21.199708230780498
3/20/07 0:00,20.039798159174243
3/21/07 0:00,19.93706852683626
3/22/07 0:00,19.640143654005016
3/23/07 0:00,19.08114053993241
3/24/07 0:00,17.831545786604853
3/25/07 0:00,18.55165740018067
3/26/07 0:00,18.538396837326786
3/27/07 0:00,17.935039536911138
3/28/07 0:00,18.367129636694127
3/29/07 0:00,18.65532799156523
3/30/07 0:00,19.03215195406146
3/31/07 0:00,21.15814743654268
4/1/07 0:00,23.771410178020766
4/2/07 0:00,26.85100164562915
4/3/07 0:00,24.544725174232024
4/4/07 0:00,29.260681554120556
4/5/07 0:00,25.37458101701418
4/6/07 0:00,23.763196445789482
4/7/07 0:00,23.557234231354304
4/8/07 0:00,18.329319100940587
4/9/07 0:00,17.640682008676002
4/10/07 0:00,18.449835719466027
4/11/07 0:00,20.46444090045027
4/12/07 0:00,27.86982587979849
4/13/07 0:00,22.142375507669303
4/14/07 0:00,20.172843117321698
4/15/07 0:00,28.198902058063634
4/16/07 0:00,26.86006402152829
4/17/07 0:00,20.186662197959038
4/18/07 0:00,20.819500129999422
4/19/07 0:00,22.005346699426603
4/20/07 0:00,25.324798774772642
4/21/07 0:00,24.19525021474939
4/22/07 0:00,18.657767689031033
4/23/07 0:00,17.904105749121143
4/24/07 0:00,18.062878879795445
4/25/07 0:00,20.020511798060966
4/26/07 0:00,21.088009523311882
4/27/07 0:00,25.711255939097033
4/28/07 0:00,30.01998491165152
4/29/07 0:00,23.30506750713062
4/30/07 0:00,21.962655396311263
5/1/07 0:00,20.483056004048628
5/2/07 0:00,20.26426110895818
5/3/07 0:00,20.01064964788485
5/4/07 0:00,20.702432300811324
5/5/07 0:00,20.63038786871938
5/6/07 0:00,22.47214898018215
5/7/07 0:00,23.209068754568182
5/8/07 0:00,22.165760930724048
5/9/07 0:00,23.068855626357074
5/10/07 0:00,21.417614264262582
5/11/07 0:00,20.468243041781648
5/12/07 0:00,21.601514247302244
5/13/07 0:00,20.503951861746916
5/14/07 0:00,20.709521112343268
5/15/07 0:00,20.304048513232466
5/16/07 0:00,21.177365476470595
5/17/07 0:00,22.17271438878152
5/18/07 0:00,19.478786452926638
5/19/07 0:00,19.46375223850486
5/20/07 0:00,21.909627156793483
5/21/07 0:00,21.121690149738214
5/22/07 0:00,20.136539978348623
5/23/07 0:00,18.883407915500786
5/24/07 0:00,19.30480145485315
5/25/07 0:00,19.092061179005313
5/26/07 0:00,18.31748902455438
5/27/07 0:00,17.772531310975083
5/28/07 0:00,18.053998468636607
5/29/07 0:00,18.642661690517127
5/30/07 0:00,19.856970945567383
5/31/07 0:00,23.15602114106447
6/1/07 0:00,21.48666001323979
6/2/07 0:00,23.31045396783169
6/3/07 0:00,29.111545115919828
6/4/07 0:00,28.707018796936925
6/5/07 0:00,28.155250977868715
6/6/07 0:00,25.62914480946266
6/7/07 0:00,23.161808912943968
6/8/07 0:00,23.23848764407698
6/9/07 0:00,23.536018127958613
6/10/07 0:00,20.84992650168159
6/11/07 0:00,18.961996281779868
6/12/07 0:00,22.500397392080025
6/13/07 0:00,25.56224197951586
6/14/07 0:00,26.45333955962037
6/15/07 0:00,27.673524915015435
6/16/07 0:00,25.565544040480244
6/17/07 0:00,24.22252481383591
6/18/07 0:00,23.28582317511002
6/19/07 0:00,22.571733858414216
6/20/07 0:00,23.946980059805174
6/21/07 0:00,23.58632654023387
6/22/07 0:00,23.855852159015104
6/23/07 0:00,23.294087490296807
6/24/07 0:00,23.231123119760614
6/25/07 0:00,23.257290878867774
6/25/07 0:00,NaN
6/26/07 23:59,NaN
6/27/07 0:00,23.34687599304376
6/28/07 0:00,24.029193753656667
6/29/07 0:00,26.65682479100145
6/30/07 0:00,30.253943208060086
7/1/07 0:00,28.94426663356832
7/2/07 0:00,26.77125609912519
7/3/07 0:00,26.585807999973788
7/4/07 0:00,26.92749247632614
7/5/07 0:00,28.023542956334918
7/5/07 0:00,NaN
7/12/07 23:59,NaN
7/13/07 0:00,31.23893517886274
7/14/07 0:00,28.155578483373436
7/15/07 0:00,28.213684513599283
7/16/07 0:00,29.257074244550424
7/17/07 0:00,30.01266806936256
7/18/07 0:00,30.227668050515902
7/19/07 0:00,31.07217674079887
7/20/07 0:00,31.834645220902335
7/21/07 0:00,29.679450797974877
7/22/07 0:00,28.06545685240511
7/23/07 0:00,27.39609076496137
7/24/07 0:00,26.718125081617238
7/25/07 0:00,26.93244284071902
7/26/07 0:00,26.003895854290683
7/27/07 0:00,24.83499196658999
7/28/07 0:00,25.87496223
7/29/07 0:00,26.723918556782298
7/30/07 0:00,26.995885146691787
7/31/07 0:00,25.948055009350146
8/1/07 0:00,25.094991901462926
8/2/07 0:00,25.487099386857196
8/3/07 0:00,25.054247242045903
8/4/07 0:00,24.308128767002284
8/5/07 0:00,23.674805367606353
8/6/07 0:00,24.19337774738073
8/7/07 0:00,25.634136030287497
8/8/07 0:00,28.19527959586978
8/9/07 0:00,31.368534030476685
8/10/07 0:00,33.96400931752018
8/11/07 0:00,31.497312616920595
8/12/07 0:00,30.852056398210642
8/13/07 0:00,28.01732120565478
8/14/07 0:00,27.988925421574258
8/15/07 0:00,28.551460032812173
8/16/07 0:00,30.363165725633547
8/17/07 0:00,32.909197396632926
8/18/07 0:00,32.99422488218104
8/19/07 0:00,31.39660371911024
8/20/07 0:00,33.12863587003747
8/21/07 0:00,34.32098137
8/22/07 0:00,33.74673414
8/23/07 0:00,32.52123807796451
8/24/07 0:00,30.77155824325963
8/25/07 0:00,30.755657986177862
8/26/07 0:00,31.984634491540902
8/27/07 0:00,29.774713653016256
8/28/07 0:00,28.36817803193746
8/29/07 0:00,28.240605894258962
8/30/07 0:00,28.4338101
8/31/07 0:00,28.287660319032423
9/1/07 0:00,27.5887838
9/2/07 0:00,27.6734442
9/3/07 0:00,27.142007615805912
9/4/07 0:00,26.763852420338317
9/5/07 0:00,26.78533674445931
9/6/07 0:00,26.337194711020185
9/7/07 0:00,26.932608964542744
9/8/07 0:00,26.971713495232784
9/9/07 0:00,28.988422841941645
9/10/07 0:00,30.088707560239637
9/11/07 0:00,30.80157617913523
9/12/07 0:00,32.40052736437282
9/13/07 0:00,31.807471980871888
9/14/07 0:00,30.388337762612842
9/15/07 0:00,29.822931020092046
9/16/07 0:00,28.76110461735847
9/17/07 0:00,28.525618604689118
9/18/07 0:00,29.035189340166493
9/19/07 0:00,31.160048607975018
9/20/07 0:00,30.880237572599356
9/21/07 0:00,29.669674441573648
9/22/07 0:00,28.31963075
9/23/07 0:00,26.55556116
9/23/07 0:00,NaN
10/3/07 23:59,NaN
10/4/07 0:00,28.60528222292705
10/5/07 0:00,28.442612435275873
10/6/07 0:00,27.144269500505317
10/7/07 0:00,26.910421515832912
10/8/07 0:00,26.96346703107264
10/9/07 0:00,28.156037233136505
10/10/07 0:00,30.600751963618467
10/11/07 0:00,32.48541366
10/12/07 0:00,30.052662048977666
10/13/07 0:00,28.717296279638877
10/14/07 0:00,28.933543539426992
10/15/07 0:00,28.486862003503134
10/16/07 0:00,28.146395169335303
10/17/07 0:00,27.228598218676833
10/18/07 0:00,27.143917195011813
10/19/07 0:00,29.384389168194613
10/20/07 0:00,31.361975156647475
10/21/07 0:00,28.85720081756074
10/22/07 0:00,27.338187192555857
10/23/07 0:00,27.62500933161615
10/24/07 0:00,31.31338091855051
10/25/07 0:00,32.50032566000522
10/26/07 0:00,31.527220528152085
10/27/07 0:00,32.08204431
10/28/07 0:00,28.262198113791996
10/29/07 0:00,24.131903944956914
10/30/07 0:00,27.01110211116159
10/31/07 0:00,28.451553095986228
11/1/07 0:00,27.72801481614062
11/2/07 0:00,28.624471229583396
11/3/07 0:00,27.405712248469207
11/4/07 0:00,30.00065018159613
11/5/07 0:00,28.752508069081614
11/6/07 0:00,28.138860269618213
11/7/07 0:00,26.454556313567256
11/8/07 0:00,26.013096622602248
11/9/07 0:00,25.17931944697036
11/10/07 0:00,24.74922274676213
11/11/07 0:00,24.175713804330982
11/12/07 0:00,23.6060856
11/13/07 0:00,23.59809680166946
11/14/07 0:00,23.844469570281554
11/15/07 0:00,25.138775412474057
11/16/07 0:00,26.68139546260141
11/17/07 0:00,27.421978688964415
11/18/07 0:00,26.853921411244997
11/19/07 0:00,26.348761728989643
11/20/07 0:00,26.603043462376153
11/21/07 0:00,28.967508917275403
11/22/07 0:00,31.882778517522407
11/23/07 0:00,29.23157153001579
11/24/07 0:00,27.678479931034396
11/25/07 0:00,27.811537469019875
11/26/07 0:00,29.370975405780566
11/27/07 0:00,27.877185978304386
11/28/07 0:00,27.31160654500584
11/29/07 0:00,26.434731471063106
11/30/07 0:00,26.603851608670446
12/1/07 0:00,27.004775957009898
12/2/07 0:00,27.305121799103688
12/3/07 0:00,27.058690201175217
12/4/07 0:00,26.77799171263093
12/5/07 0:00,28.079826897163105
12/6/07 0:00,27.527590845700892
12/7/07 0:00,27.758877628787463
12/8/07 0:00,29.599813430944412
12/9/07 0:00,28.638414521299467
12/10/07 0:00,27.317396593837923
12/11/07 0:00,26.752658502226403
12/12/07 0:00,27.251923552522253
12/13/07 0:00,27.175249637994277
12/14/07 0:00,27.428023461742082
12/15/07 0:00,27.429212102370826
12/16/07 0:00,33.19961574
12/17/07 0:00,31.005004023419875
12/18/07 0:00,28.471111750074677
12/19/07 0:00,27.191242398594845
12/20/07 0:00,27.042907024430026
12/21/07 0:00,27.676002935921193
12/22/07 0:00,28.197787282085905
12/23/07 0:00,31.00646450704882
12/24/07 0:00,30.39639753762244
12/25/07 0:00,28.412947808065837
12/26/07 0:00,30.461795611976527
12/27/07 0:00,28.805703358184704
12/28/07 0:00,28.84578792059642
12/29/07 0:00,30.932307775466025
12/30/07 0:00,29.899734995190475
12/31/07 0:00,28.32654824224021
1/1/08 0:00,27.57745038802556
1/2/08 0:00,27.177291360113045
1/2/08 0:00,NaN
1/3/08 23:59,NaN
1/4/08 0:00,27.122104577495186
1/5/08 0:00,26.370766467373148
1/6/08 0:00,26.24056439
1/7/08 0:00,26.149991202812632
1/8/08 0:00,26.165518913372363
1/9/08 0:00,28.544669941747102
1/10/08 0:00,28.51507397142898
1/11/08 0:00,30.83548142255956
1/12/08 0:00,30.201361457250815
1/13/08 0:00,26.570906102267966
1/14/08 0:00,27.46693057
1/15/08 0:00,27.405359683566676
1/16/08 0:00,27.07314347307166
1/17/08 0:00,27.082764719009177
1/18/08 0:00,27.79572888925418
1/19/08 0:00,27.514484839776294
1/20/08 0:00,26.57004233026675
1/21/08 0:00,25.586865740874874
1/22/08 0:00,26.652267362767063
1/23/08 0:00,26.68283373980072
1/24/08 0:00,26.226659656824797
1/25/08 0:00,26.461245214035717
1/26/08 0:00,26.275810997147342
1/27/08 0:00,26.221846837900312
1/28/08 0:00,26.560678442290858
1/29/08 0:00,30.063190754296368
1/30/08 0:00,31.613952262289175
1/31/08 0:00,28.736067162560964
2/1/08 0:00,27.782976634111716
2/2/08 0:00,27.57746907105525
2/3/08 0:00,26.38199398306054
2/4/08 0:00,26.22142882891041
2/5/08 0:00,26.08736262400042
2/6/08 0:00,28.24650346299375
2/7/08 0:00,30.975541498089076
2/8/08 0:00,29.700615099754906
2/9/08 0:00,29.986783223212754
2/10/08 0:00,31.410226621932797
2/11/08 0:00,29.237802542420212
2/12/08 0:00,28.71209685722064
2/13/08 0:00,31.628341538244765
2/14/08 0:00,30.395300386995523
2/15/08 0:00,28.11754194886621
2/16/08 0:00,27.583228849951237
2/17/08 0:00,27.79279696751638
2/18/08 0:00,30.19331723602161
2/19/08 0:00,30.410014941902148
2/20/08 0:00,28.52010507299264
2/21/08 0:00,28.969040913780034
2/22/08 0:00,27.799560826305054
2/23/08 0:00,27.10227090240718
2/24/08 0:00,25.986887571346916
2/25/08 0:00,26.06357611709574
2/26/08 0:00,27.09972276130256
2/27/08 0:00,29.32310752094205
2/28/08 0:00,27.74581031837437
2/29/08 0:00,26.655547978277365
3/1/08 0:00,26.074424583581294
3/2/08 0:00,26.552214412172344
3/3/08 0:00,26.51011934997962
3/4/08 0:00,28.204404437442935
