,Date Time,Site,variable,mean
11055,7/12/23 6:00,FENC,Temperature,21.00964833
11066,7/12/23 7:00,FENC,Temperature,21.05101833
11077,7/12/23 8:00,FENC,Temperature,21.22542
11088,7/12/23 9:00,FENC,Temperature,21.69161333
11110,7/12/23 10:00,FENC,Temperature,22.49084167
11132,7/12/23 11:00,FENC,Temperature,23.95186667
11154,7/12/23 12:00,FENC,Temperature,25.26498833
11176,7/12/23 13:00,FENC,Temperature,NA
11198,7/12/23 14:00,FENC,Temperature,26.99155
11220,7/12/23 15:00,FENC,Temperature,28.173315
11242,7/12/23 16:00,FENC,Temperature,26.718655
11264,7/12/23 17:00,FENC,Temperature,25.39750833
11286,7/12/23 18:00,FENC,Temperature,22.90182667
11308,7/12/23 19:00,FENC,Temperature,21.77769167
11330,7/12/23 20:00,FENC,Temperature,21.71812833
11352,7/12/23 21:00,FENC,Temperature,22.334545
11374,7/12/23 22:00,FENC,Temperature,23.92127833
11396,7/12/23 23:00,FENC,Temperature,25.56532167
11418,7/13/23 0:00,FENC,Temperature,26.23335
11440,7/13/23 1:00,FENC,Temperature,26.12166
11462,7/13/23 2:00,FENC,Temperature,25.871405
11484,7/13/23 3:00,FENC,Temperature,25.56187
11506,7/13/23 4:00,FENC,Temperature,24.66235167
11528,7/13/23 5:00,FENC,Temperature,22.00372
11550,7/13/23 6:00,FENC,Temperature,21.95171333
11572,7/13/23 7:00,FENC,Temperature,21.90726
11594,7/13/23 8:00,FENC,Temperature,21.99503833
11616,7/13/23 9:00,FENC,Temperature,22.33042833
11638,7/13/23 10:00,FENC,Temperature,23.252445
11660,7/13/23 11:00,FENC,Temperature,24.054845
11682,7/13/23 12:00,FENC,Temperature,25.30706
11704,7/13/23 13:00,FENC,Temperature,26.72353
11726,7/13/23 14:00,FENC,Temperature,27.89254667
11748,7/13/23 15:00,FENC,Temperature,28.38994833
11770,7/13/23 16:00,FENC,Temperature,28.09722667
11792,7/13/23 17:00,FENC,Temperature,26.65876
11814,7/13/23 18:00,FENC,Temperature,25.71210833
11836,7/13/23 19:00,FENC,Temperature,23.97107167
11858,7/13/23 20:00,FENC,Temperature,23.39287
11880,7/13/23 21:00,FENC,Temperature,23.08569333
11902,7/13/23 22:00,FENC,Temperature,23.616265
11924,7/13/23 23:00,FENC,Temperature,24.45816833
11946,7/14/23 0:00,FENC,Temperature,25.53546333
11968,7/14/23 1:00,FENC,Temperature,26.132565
11990,7/14/23 2:00,FENC,Temperature,26.192205
12012,7/14/23 3:00,FENC,Temperature,25.98596833
12034,7/14/23 4:00,FENC,Temperature,25.45192667
12056,7/14/23 5:00,FENC,Temperature,24.58962333
12078,7/14/23 6:00,FENC,Temperature,22.15035833
12100,7/14/23 7:00,FENC,Temperature,21.84229333
12122,7/14/23 8:00,FENC,Temperature,21.77927167
12144,7/14/23 9:00,FENC,Temperature,21.70725833
12166,7/14/23 10:00,FENC,Temperature,21.72343833
12188,7/14/23 11:00,FENC,Temperature,21.90244667
12210,7/14/23 12:00,FENC,Temperature,22.70205667
12232,7/14/23 13:00,FENC,Temperature,24.00998
12254,7/14/23 14:00,FENC,Temperature,25.37696667
12276,7/14/23 15:00,FENC,Temperature,26.33244333
12298,7/14/23 16:00,FENC,Temperature,26.82121333
12320,7/14/23 17:00,FENC,Temperature,25.25483333
12342,7/14/23 18:00,FENC,Temperature,23.88104333
12364,7/14/23 19:00,FENC,Temperature,23.10499333
12386,7/14/23 20:00,FENC,Temperature,22.87062333
12408,7/14/23 21:00,FENC,Temperature,22.58358333
12430,7/14/23 22:00,FENC,Temperature,22.586215
12452,7/14/23 23:00,FENC,Temperature,22.84682333
12474,7/15/23 0:00,FENC,Temperature,23.307145
12496,7/15/23 1:00,FENC,Temperature,23.97407167
12518,7/15/23 2:00,FENC,Temperature,24.34686167
12540,7/15/23 3:00,FENC,Temperature,24.32107667
12562,7/15/23 4:00,FENC,Temperature,24.24825667
12584,7/15/23 5:00,FENC,Temperature,24.13347
12606,7/15/23 6:00,FENC,Temperature,23.47734833
12628,7/15/23 7:00,FENC,Temperature,22.03336
12650,7/15/23 8:00,FENC,Temperature,22.11947333
12672,7/15/23 9:00,FENC,Temperature,22.097705
12694,7/15/23 10:00,FENC,Temperature,22.16438833
12716,7/15/23 11:00,FENC,Temperature,22.80453667
12738,7/15/23 12:00,FENC,Temperature,24.39100333
12760,7/15/23 13:00,FENC,Temperature,25.691605
12782,7/15/23 14:00,FENC,Temperature,27.122955
12804,7/15/23 15:00,FENC,Temperature,28.20225
12826,7/15/23 16:00,FENC,Temperature,28.92726
12848,7/15/23 17:00,FENC,Temperature,29.5694
12870,7/15/23 18:00,FENC,Temperature,27.94583
12892,7/15/23 19:00,FENC,Temperature,25.364335
12914,7/15/23 20:00,FENC,Temperature,24.86803
12936,7/15/23 21:00,FENC,Temperature,23.41743333
12958,7/15/23 22:00,FENC,Temperature,22.60369667
12980,7/15/23 23:00,FENC,Temperature,22.85216833
13002,7/16/23 0:00,FENC,Temperature,23.80557167
13024,7/16/23 1:00,FENC,Temperature,24.98582167
13046,7/16/23 2:00,FENC,Temperature,25.84352333
13068,7/16/23 3:00,FENC,Temperature,26.11818667
13090,7/16/23 4:00,FENC,Temperature,26.01760333
13112,7/16/23 5:00,FENC,Temperature,25.89191167
13134,7/16/23 6:00,FENC,Temperature,25.76415833
13156,7/16/23 7:00,FENC,Temperature,23.81875333
13178,7/16/23 8:00,FENC,Temperature,23.16727
13200,7/16/23 9:00,FENC,Temperature,23.14607833
13222,7/16/23 10:00,FENC,Temperature,22.97652333
13244,7/16/23 11:00,FENC,Temperature,22.968445
13266,7/16/23 12:00,FENC,Temperature,23.26875667
13288,7/16/23 13:00,FENC,Temperature,24.01117833
13310,7/16/23 14:00,FENC,Temperature,24.71921167
13332,7/16/23 15:00,FENC,Temperature,24.51248333
13354,7/16/23 16:00,FENC,Temperature,24.13057333
13376,7/16/23 17:00,FENC,Temperature,23.86541
13398,7/16/23 18:00,FENC,Temperature,23.66665167
13420,7/16/23 19:00,FENC,Temperature,23.17285667
13442,7/16/23 20:00,FENC,Temperature,22.62876333
13464,7/16/23 21:00,FENC,Temperature,22.415085
13486,7/16/23 22:00,FENC,Temperature,22.07036333
13508,7/16/23 23:00,FENC,Temperature,22.14368833
13530,7/17/23 0:00,FENC,Temperature,22.169165
13552,7/17/23 1:00,FENC,Temperature,22.48625
13574,7/17/23 2:00,FENC,Temperature,22.96685
13596,7/17/23 3:00,FENC,Temperature,23.22021
13618,7/17/23 4:00,FENC,Temperature,23.26902167
13640,7/17/23 5:00,FENC,Temperature,23.24587333
13662,7/17/23 6:00,FENC,Temperature,23.17331167
13684,7/17/23 7:00,FENC,Temperature,23.23816167
13706,7/17/23 8:00,FENC,Temperature,22.81620167
13728,7/17/23 9:00,FENC,Temperature,22.56848
13750,7/17/23 10:00,FENC,Temperature,22.68956
13772,7/17/23 11:00,FENC,Temperature,22.32340667
13794,7/17/23 12:00,FENC,Temperature,22.59994833
13816,7/17/23 13:00,FENC,Temperature,24.55416833
13838,7/17/23 14:00,FENC,Temperature,26.819065
13860,7/17/23 15:00,FENC,Temperature,27.292835
13882,7/17/23 16:00,FENC,Temperature,27.60606167
13904,7/17/23 17:00,FENC,Temperature,27.71689333
13926,7/17/23 18:00,FENC,Temperature,27.61076333
13948,7/17/23 19:00,FENC,Temperature,27.193855
13970,7/17/23 20:00,FENC,Temperature,24.892135
13992,7/17/23 21:00,FENC,Temperature,24.20836333
14014,7/17/23 22:00,FENC,Temperature,23.77305667
14036,7/17/23 23:00,FENC,Temperature,22.23108
14058,7/18/23 0:00,FENC,Temperature,21.94656167
14080,7/18/23 1:00,FENC,Temperature,22.62520167
14102,7/18/23 2:00,FENC,Temperature,23.69587667
14124,7/18/23 3:00,FENC,Temperature,24.16927333
14146,7/18/23 4:00,FENC,Temperature,23.93410167
14168,7/18/23 5:00,FENC,Temperature,23.50373167
14190,7/18/23 6:00,FENC,Temperature,23.21649833
14212,7/18/23 7:00,FENC,Temperature,23.12481667
14234,7/18/23 8:00,FENC,Temperature,23.202155
14256,7/18/23 9:00,FENC,Temperature,23.01106833
14278,7/18/23 10:00,FENC,Temperature,23.00651667
14300,7/18/23 11:00,FENC,Temperature,22.62556833
14322,7/18/23 12:00,FENC,Temperature,22.418615
14344,7/18/23 13:00,FENC,Temperature,23.05745667
14366,7/18/23 14:00,FENC,Temperature,24.803515
14388,7/18/23 15:00,FENC,Temperature,25.82333
14410,7/18/23 16:00,FENC,Temperature,25.33037667
14432,7/18/23 17:00,FENC,Temperature,25.05612667
14454,7/18/23 18:00,FENC,Temperature,24.890865
14476,7/18/23 19:00,FENC,Temperature,24.63688333
14498,7/18/23 20:00,FENC,Temperature,24.208
14520,7/18/23 21:00,FENC,Temperature,23.23011333
14542,7/18/23 22:00,FENC,Temperature,22.133505
14564,7/18/23 23:00,FENC,Temperature,21.72932333
14586,7/19/23 0:00,FENC,Temperature,21.51563833
14608,7/19/23 1:00,FENC,Temperature,21.52270833
14630,7/19/23 2:00,FENC,Temperature,21.733285
14652,7/19/23 3:00,FENC,Temperature,22.30362
14674,7/19/23 4:00,FENC,Temperature,22.706885
14696,7/19/23 5:00,FENC,Temperature,22.54968833
14718,7/19/23 6:00,FENC,Temperature,22.31182333
14740,7/19/23 7:00,FENC,Temperature,22.30129
14762,7/19/23 8:00,FENC,Temperature,22.47482
14784,7/19/23 9:00,FENC,Temperature,22.798125
14806,7/19/23 10:00,FENC,Temperature,22.11981167
14828,7/19/23 11:00,FENC,Temperature,21.96144167
14850,7/19/23 12:00,FENC,Temperature,21.98489167
14872,7/19/23 13:00,FENC,Temperature,22.05626167
14894,7/19/23 14:00,FENC,Temperature,22.64441833
14916,7/19/23 15:00,FENC,Temperature,23.58857333
14938,7/19/23 16:00,FENC,Temperature,24.22274167
14960,7/19/23 17:00,FENC,Temperature,24.663315
14982,7/19/23 18:00,FENC,Temperature,24.80175833
15004,7/19/23 19:00,FENC,Temperature,24.76654333
15026,7/19/23 20:00,FENC,Temperature,24.542245
15048,7/19/23 21:00,FENC,Temperature,23.282445
15070,7/19/23 22:00,FENC,Temperature,22.58998667
15092,7/19/23 23:00,FENC,Temperature,22.36801667
15114,7/20/23 0:00,FENC,Temperature,21.88001833
15136,7/20/23 1:00,FENC,Temperature,21.57972
15158,7/20/23 2:00,FENC,Temperature,21.67274833
15180,7/20/23 3:00,FENC,Temperature,21.89938
15202,7/20/23 4:00,FENC,Temperature,22.08753833
15224,7/20/23 5:00,FENC,Temperature,22.13071167
15246,7/20/23 6:00,FENC,Temperature,21.93205667
15268,7/20/23 7:00,FENC,Temperature,21.83594833
15290,7/20/23 8:00,FENC,Temperature,21.959575
15312,7/20/23 9:00,FENC,Temperature,22.46318833
15334,7/20/23 10:00,FENC,Temperature,23.252465
15356,7/20/23 11:00,FENC,Temperature,23.240395
15378,7/20/23 12:00,FENC,Temperature,23.50515833
15400,7/20/23 13:00,FENC,Temperature,23.770495
15422,7/20/23 14:00,FENC,Temperature,24.34936333
15444,7/20/23 15:00,FENC,Temperature,25.86640167
15466,7/20/23 16:00,FENC,Temperature,27.32970667
15488,7/20/23 17:00,FENC,Temperature,27.763845
15510,7/20/23 18:00,FENC,Temperature,27.42609
15532,7/20/23 19:00,FENC,Temperature,27.20376333
15554,7/20/23 20:00,FENC,Temperature,26.84941333
15576,7/20/23 21:00,FENC,Temperature,25.83407833
15598,7/20/23 22:00,FENC,Temperature,23.94212
15620,7/20/23 23:00,FENC,Temperature,23.66359167
15642,7/21/23 0:00,FENC,Temperature,23.16861167
15664,7/21/23 1:00,FENC,Temperature,22.673155
15686,7/21/23 2:00,FENC,Temperature,22.519435
15708,7/21/23 3:00,FENC,Temperature,22.72243333
15730,7/21/23 4:00,FENC,Temperature,22.91132667
15752,7/21/23 5:00,FENC,Temperature,23.16060667
15774,7/21/23 6:00,FENC,Temperature,23.26769
15796,7/21/23 7:00,FENC,Temperature,23.22886833
15818,7/21/23 8:00,FENC,Temperature,23.22073
15840,7/21/23 9:00,FENC,Temperature,23.20190333
15862,7/21/23 10:00,FENC,Temperature,22.94927833
15884,7/21/23 11:00,FENC,Temperature,22.57393167
15906,7/21/23 12:00,FENC,Temperature,22.76132833
15928,7/21/23 13:00,FENC,Temperature,23.03609167
15950,7/21/23 14:00,FENC,Temperature,23.10691833
15972,7/21/23 15:00,FENC,Temperature,23.5586
15994,7/21/23 16:00,FENC,Temperature,24.83366833
16016,7/21/23 17:00,FENC,Temperature,25.33272
16038,7/21/23 18:00,FENC,Temperature,25.12926167
16060,7/21/23 19:00,FENC,Temperature,24.65018333
16082,7/21/23 20:00,FENC,Temperature,24.19353167
16104,7/21/23 21:00,FENC,Temperature,23.56947333
16126,7/21/23 22:00,FENC,Temperature,22.88816833
16148,7/21/23 23:00,FENC,Temperature,22.57660167
16170,7/22/23 0:00,FENC,Temperature,22.43865833
16192,7/22/23 1:00,FENC,Temperature,22.10177833
16214,7/22/23 2:00,FENC,Temperature,21.89372333
16236,7/22/23 3:00,FENC,Temperature,21.84695
16258,7/22/23 4:00,FENC,Temperature,21.788625
16280,7/22/23 5:00,FENC,Temperature,21.72345
16302,7/22/23 6:00,FENC,Temperature,21.55306
16324,7/22/23 7:00,FENC,Temperature,21.34811833
16346,7/22/23 8:00,FENC,Temperature,21.453435
16368,7/22/23 9:00,FENC,Temperature,21.91505167
16390,7/22/23 10:00,FENC,Temperature,22.84634333
16412,7/22/23 11:00,FENC,Temperature,23.22528667
16434,7/22/23 12:00,FENC,Temperature,22.71319833
16456,7/22/23 13:00,FENC,Temperature,22.81201167
16478,7/22/23 14:00,FENC,Temperature,22.75278333
16500,7/22/23 15:00,FENC,Temperature,22.85607667
16522,7/22/23 16:00,FENC,Temperature,24.15424167
16544,7/22/23 17:00,FENC,Temperature,25.89432
16566,7/22/23 18:00,FENC,Temperature,26.51225333
16588,7/22/23 19:00,FENC,Temperature,26.18822167
16610,7/22/23 20:00,FENC,Temperature,25.80729
16632,7/22/23 21:00,FENC,Temperature,25.50771167
16654,7/22/23 22:00,FENC,Temperature,25.03691167
16676,7/22/23 23:00,FENC,Temperature,22.50296667
16698,7/23/23 0:00,FENC,Temperature,22.05562
16720,7/23/23 1:00,FENC,Temperature,21.87040333
16742,7/23/23 2:00,FENC,Temperature,21.75544
16764,7/23/23 3:00,FENC,Temperature,21.726575
16786,7/23/23 4:00,FENC,Temperature,21.50487833
16808,7/23/23 5:00,FENC,Temperature,21.296215
16830,7/23/23 6:00,FENC,Temperature,21.45102
16852,7/23/23 7:00,FENC,Temperature,21.59607
16874,7/23/23 8:00,FENC,Temperature,21.72387167
16896,7/23/23 9:00,FENC,Temperature,22.101445
16918,7/23/23 10:00,FENC,Temperature,22.47485167
16940,7/23/23 11:00,FENC,Temperature,24.12505833
16962,7/23/23 12:00,FENC,Temperature,23.67718833
16984,7/23/23 13:00,FENC,Temperature,23.62272167
17006,7/23/23 14:00,FENC,Temperature,23.97930833
17028,7/23/23 15:00,FENC,Temperature,24.00900667
17050,7/23/23 16:00,FENC,Temperature,24.56100667
17072,7/23/23 17:00,FENC,Temperature,25.99539
17094,7/23/23 18:00,FENC,Temperature,26.97751
17116,7/23/23 19:00,FENC,Temperature,27.187715
17138,7/23/23 20:00,FENC,Temperature,26.77837
17160,7/23/23 21:00,FENC,Temperature,26.37593167
17182,7/23/23 22:00,FENC,Temperature,26.04333833
17204,7/23/23 23:00,FENC,Temperature,25.59204
17226,7/24/23 0:00,FENC,Temperature,23.206265
17248,7/24/23 1:00,FENC,Temperature,22.86237333
17270,7/24/23 2:00,FENC,Temperature,22.72097
17292,7/24/23 3:00,FENC,Temperature,22.64008833
17314,7/24/23 4:00,FENC,Temperature,22.57838667
17336,7/24/23 5:00,FENC,Temperature,22.43551167
17358,7/24/23 6:00,FENC,Temperature,22.45946
17380,7/24/23 7:00,FENC,Temperature,22.64626667
17402,7/24/23 8:00,FENC,Temperature,22.84991
17424,7/24/23 9:00,FENC,Temperature,23.14002833
17446,7/24/23 10:00,FENC,Temperature,23.36608
17468,7/24/23 11:00,FENC,Temperature,23.49228
17490,7/24/23 12:00,FENC,Temperature,24.29767333
17512,7/24/23 13:00,FENC,Temperature,23.59286
17534,7/24/23 14:00,FENC,Temperature,23.64501833
17556,7/24/23 15:00,FENC,Temperature,23.81883667
17578,7/24/23 16:00,FENC,Temperature,24.06621
17600,7/24/23 17:00,FENC,Temperature,24.622745
17622,7/24/23 18:00,FENC,Temperature,25.52075667
17644,7/24/23 19:00,FENC,Temperature,26.187365
17666,7/24/23 20:00,FENC,Temperature,26.34009333
17688,7/24/23 21:00,FENC,Temperature,26.02684
17710,7/24/23 22:00,FENC,Temperature,25.70212833
17732,7/24/23 23:00,FENC,Temperature,25.392775
17754,7/25/23 0:00,FENC,Temperature,25.027345
17776,7/25/23 1:00,FENC,Temperature,23.48768
17798,7/25/23 2:00,FENC,Temperature,23.314515
17820,7/25/23 3:00,FENC,Temperature,23.22704167
17842,7/25/23 4:00,FENC,Temperature,23.19583333
17864,7/25/23 5:00,FENC,Temperature,23.14192833
17886,7/25/23 6:00,FENC,Temperature,23.06935
17908,7/25/23 7:00,FENC,Temperature,23.22870333
17930,7/25/23 8:00,FENC,Temperature,23.66046667
17952,7/25/23 9:00,FENC,Temperature,24.20041167
17974,7/25/23 10:00,FENC,Temperature,24.65583333
17996,7/25/23 11:00,FENC,Temperature,25.02210167
18018,7/25/23 12:00,FENC,Temperature,25.79975333
18040,7/25/23 13:00,FENC,Temperature,28.49473333
18062,7/25/23 14:00,FENC,Temperature,27.88463
18084,7/25/23 15:00,FENC,Temperature,26.831795
18106,7/25/23 16:00,FENC,Temperature,26.10895833
18128,7/25/23 17:00,FENC,Temperature,25.78791333
18150,7/25/23 18:00,FENC,Temperature,25.79158167
18172,7/25/23 19:00,FENC,Temperature,26.71677
18194,7/25/23 20:00,FENC,Temperature,27.609425
18216,7/25/23 21:00,FENC,Temperature,27.67183667
18238,7/25/23 22:00,FENC,Temperature,27.22764167
18260,7/25/23 23:00,FENC,Temperature,26.83787167
18282,7/26/23 0:00,FENC,Temperature,26.36309333
18304,7/26/23 1:00,FENC,Temperature,25.66382833
18326,7/26/23 2:00,FENC,Temperature,22.880155
18348,7/26/23 3:00,FENC,Temperature,22.626485
18370,7/26/23 4:00,FENC,Temperature,22.53002167
18392,7/26/23 5:00,FENC,Temperature,22.44735167
18414,7/26/23 6:00,FENC,Temperature,22.35879333
18436,7/26/23 7:00,FENC,Temperature,22.313285
18458,7/26/23 8:00,FENC,Temperature,22.688665
18480,7/26/23 9:00,FENC,Temperature,23.59070333
18502,7/26/23 10:00,FENC,Temperature,24.22797333
18524,7/26/23 11:00,FENC,Temperature,24.73403833
18546,7/26/23 12:00,FENC,Temperature,25.15217167
18568,7/26/23 13:00,FENC,Temperature,26.31749
18590,7/26/23 14:00,FENC,Temperature,26.73631667
18612,7/26/23 15:00,FENC,Temperature,25.365115
18634,7/26/23 16:00,FENC,Temperature,24.74891167
18656,7/26/23 17:00,FENC,Temperature,23.564755
18678,7/26/23 18:00,FENC,Temperature,23.18549
18700,7/26/23 19:00,FENC,Temperature,24.54404667
18722,7/26/23 20:00,FENC,Temperature,25.89445
18744,7/26/23 21:00,FENC,Temperature,26.81223667
18766,7/26/23 22:00,FENC,Temperature,27.26387833
18788,7/26/23 23:00,FENC,Temperature,27.11316167
18810,7/27/23 0:00,FENC,Temperature,26.864355
18832,7/27/23 1:00,FENC,Temperature,26.56781333
18854,7/27/23 2:00,FENC,Temperature,26.09972833
18876,7/27/23 3:00,FENC,Temperature,23.58522
18898,7/27/23 4:00,FENC,Temperature,23.4321
18920,7/27/23 5:00,FENC,Temperature,23.40292333
18942,7/27/23 6:00,FENC,Temperature,23.38882333
18964,7/27/23 7:00,FENC,Temperature,23.42451333
18986,7/27/23 8:00,FENC,Temperature,23.55122167
19008,7/27/23 9:00,FENC,Temperature,24.23295667
19030,7/27/23 10:00,FENC,Temperature,25.484365
19052,7/27/23 11:00,FENC,Temperature,26.218815
19074,7/27/23 12:00,FENC,Temperature,26.720335
19096,7/27/23 13:00,FENC,Temperature,26.86142
19118,7/27/23 14:00,FENC,Temperature,27.63299333
19140,7/27/23 15:00,FENC,Temperature,26.05639667
19162,7/27/23 16:00,FENC,Temperature,25.71991
19184,7/27/23 17:00,FENC,Temperature,25.57883
19206,7/27/23 18:00,FENC,Temperature,25.40945167
19228,7/27/23 19:00,FENC,Temperature,25.51363333
19250,7/27/23 20:00,FENC,Temperature,25.83116667
19272,7/27/23 21:00,FENC,Temperature,26.41372
19294,7/27/23 22:00,FENC,Temperature,27.09839333
19316,7/27/23 23:00,FENC,Temperature,27.40378167
19338,7/28/23 0:00,FENC,Temperature,27.26946667
19360,7/28/23 1:00,FENC,Temperature,27.06741833
19382,7/28/23 2:00,FENC,Temperature,26.87036167
19404,7/28/23 3:00,FENC,Temperature,26.769215
19426,7/28/23 4:00,FENC,Temperature,24.14071167
19448,7/28/23 5:00,FENC,Temperature,23.07799333
19470,7/28/23 6:00,FENC,Temperature,22.99654
19492,7/28/23 7:00,FENC,Temperature,23.08651167
19514,7/28/23 8:00,FENC,Temperature,23.21419833
19536,7/28/23 9:00,FENC,Temperature,23.6951
19558,7/28/23 10:00,FENC,Temperature,24.96978
19580,7/28/23 11:00,FENC,Temperature,26.50597333
19602,7/28/23 12:00,FENC,Temperature,27.52398167
19624,7/28/23 13:00,FENC,Temperature,28.20164667
19646,7/28/23 14:00,FENC,Temperature,28.53117333
19668,7/28/23 15:00,FENC,Temperature,29.6501
19690,7/28/23 16:00,FENC,Temperature,27.46388333
19712,7/28/23 17:00,FENC,Temperature,26.12792
19734,7/28/23 18:00,FENC,Temperature,25.75049
19756,7/28/23 19:00,FENC,Temperature,24.65710167
19778,7/28/23 20:00,FENC,Temperature,24.39054333
19800,7/28/23 21:00,FENC,Temperature,25.18124833
19822,7/28/23 22:00,FENC,Temperature,26.16244667
19844,7/28/23 23:00,FENC,Temperature,27.10207
19866,7/29/23 0:00,FENC,Temperature,27.779135
19888,7/29/23 1:00,FENC,Temperature,27.71818833
19910,7/29/23 2:00,FENC,Temperature,27.51859833
19932,7/29/23 3:00,FENC,Temperature,27.290835
19954,7/29/23 4:00,FENC,Temperature,26.95672833
19976,7/29/23 5:00,FENC,Temperature,23.58583167
19998,7/29/23 6:00,FENC,Temperature,23.41027167
20020,7/29/23 7:00,FENC,Temperature,23.446945
20042,7/29/23 8:00,FENC,Temperature,23.43198667
20064,7/29/23 9:00,FENC,Temperature,23.628005
20086,7/29/23 10:00,FENC,Temperature,24.23357333
20108,7/29/23 11:00,FENC,Temperature,25.21146667
20130,7/29/23 12:00,FENC,Temperature,26.76382333
20152,7/29/23 13:00,FENC,Temperature,27.84697167
20174,7/29/23 14:00,FENC,Temperature,28.72718333
20196,7/29/23 15:00,FENC,Temperature,29.233835
20218,7/29/23 16:00,FENC,Temperature,29.04254
20240,7/29/23 17:00,FENC,Temperature,27.15696667
20262,7/29/23 18:00,FENC,Temperature,26.402595
20284,7/29/23 19:00,FENC,Temperature,25.41437667
20306,7/29/23 20:00,FENC,Temperature,24.17007167
20328,7/29/23 21:00,FENC,Temperature,23.92291
20350,7/29/23 22:00,FENC,Temperature,24.62042
20372,7/29/23 23:00,FENC,Temperature,25.508205
20394,7/30/23 0:00,FENC,Temperature,26.15275667
20416,7/30/23 1:00,FENC,Temperature,26.18902667
20438,7/30/23 2:00,FENC,Temperature,25.845785
20460,7/30/23 3:00,FENC,Temperature,25.40997
20482,7/30/23 4:00,FENC,Temperature,24.99269333
20504,7/30/23 5:00,FENC,Temperature,24.58473167
20526,7/30/23 6:00,FENC,Temperature,22.29044833
20548,7/30/23 7:00,FENC,Temperature,21.88167333
20570,7/30/23 8:00,FENC,Temperature,21.95767833
20592,7/30/23 9:00,FENC,Temperature,22.12566833
20614,7/30/23 10:00,FENC,Temperature,22.42686667
20636,7/30/23 11:00,FENC,Temperature,23.12744333
20658,7/30/23 12:00,FENC,Temperature,23.798925
20680,7/30/23 13:00,FENC,Temperature,24.612225
20702,7/30/23 14:00,FENC,Temperature,25.42945
20724,7/30/23 15:00,FENC,Temperature,26.18568833
20746,7/30/23 16:00,FENC,Temperature,26.755625
20768,7/30/23 17:00,FENC,Temperature,25.79220333
20790,7/30/23 18:00,FENC,Temperature,22.78828833
20812,7/30/23 19:00,FENC,Temperature,22.40431
20834,7/30/23 20:00,FENC,Temperature,22.35548
20856,7/30/23 21:00,FENC,Temperature,22.28040833
20878,7/30/23 22:00,FENC,Temperature,22.19467833
20900,7/30/23 23:00,FENC,Temperature,21.992385
20922,7/31/23 0:00,FENC,Temperature,21.72005833
20944,7/31/23 1:00,FENC,Temperature,21.936225
20966,7/31/23 2:00,FENC,Temperature,22.23414333
20988,7/31/23 3:00,FENC,Temperature,22.03789333
21010,7/31/23 4:00,FENC,Temperature,21.74865833
21032,7/31/23 5:00,FENC,Temperature,21.40787667
21054,7/31/23 6:00,FENC,Temperature,21.03318833
21076,7/31/23 7:00,FENC,Temperature,21.277245
21098,7/31/23 8:00,FENC,Temperature,21.48459167
21120,7/31/23 9:00,FENC,Temperature,21.71372833
21142,7/31/23 10:00,FENC,Temperature,21.98256333
21164,7/31/23 11:00,FENC,Temperature,22.61170667
21186,7/31/23 12:00,FENC,Temperature,24.13464167
21208,7/31/23 13:00,FENC,Temperature,25.00364
21230,7/31/23 14:00,FENC,Temperature,25.30851333
21252,7/31/23 15:00,FENC,Temperature,25.87951833
21274,7/31/23 16:00,FENC,Temperature,26.41274167
21296,7/31/23 17:00,FENC,Temperature,26.78023167
21318,7/31/23 18:00,FENC,Temperature,26.06511
21340,7/31/23 19:00,FENC,Temperature,23.76044667
21362,7/31/23 20:00,FENC,Temperature,23.07376833
21384,7/31/23 21:00,FENC,Temperature,22.72812167
21406,7/31/23 22:00,FENC,Temperature,22.60936333
21428,7/31/23 23:00,FENC,Temperature,22.54758167
21450,8/1/23 0:00,FENC,Temperature,22.45016
21472,8/1/23 1:00,FENC,Temperature,22.39543667
21494,8/1/23 2:00,FENC,Temperature,22.65934833
21516,8/1/23 3:00,FENC,Temperature,22.75959833
21538,8/1/23 4:00,FENC,Temperature,22.57115667
21560,8/1/23 5:00,FENC,Temperature,22.285175
21582,8/1/23 6:00,FENC,Temperature,21.9709
21604,8/1/23 7:00,FENC,Temperature,21.71493333
21626,8/1/23 8:00,FENC,Temperature,21.905425
21648,8/1/23 9:00,FENC,Temperature,22.00326333
21670,8/1/23 10:00,FENC,Temperature,22.14563333
21692,8/1/23 11:00,FENC,Temperature,22.308155
21714,8/1/23 12:00,FENC,Temperature,23.045765
21736,8/1/23 13:00,FENC,Temperature,24.84817
21758,8/1/23 14:00,FENC,Temperature,25.59273833
21780,8/1/23 15:00,FENC,Temperature,25.81470333
21802,8/1/23 16:00,FENC,Temperature,26.00346667
21824,8/1/23 17:00,FENC,Temperature,26.25540833
21846,8/1/23 18:00,FENC,Temperature,26.207135
21868,8/1/23 19:00,FENC,Temperature,25.300745
21890,8/1/23 20:00,FENC,Temperature,22.05796833
21912,8/1/23 21:00,FENC,Temperature,21.78482
21934,8/1/23 22:00,FENC,Temperature,21.69481333
21956,8/1/23 23:00,FENC,Temperature,21.665315
21978,8/2/23 0:00,FENC,Temperature,21.55021167
22000,8/2/23 1:00,FENC,Temperature,21.15048833
22022,8/2/23 2:00,FENC,Temperature,20.70129
22044,8/2/23 3:00,FENC,Temperature,20.80674667
22066,8/2/23 4:00,FENC,Temperature,20.79980667
22088,8/2/23 5:00,FENC,Temperature,20.489195
22110,8/2/23 6:00,FENC,Temperature,20.10977
22132,8/2/23 7:00,FENC,Temperature,19.86361333
