,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,B12,FAM,,Unkn-42,,,28.47,28.34,0.187,0.00000,-6.008,0.00000,0.00000,60.0,
,C01,FAM,,Std-03,,,17.44,17.39,0.076,0.00100,-3.000,0.00100,0.00000,60.0,
,C02,FAM,,Std-03,,,17.33,17.39,0.076,0.00100,-3.000,0.00100,0.00000,60.0,
,C03,FAM,,Unkn-11,,,28.35,28.17,0.256,0.00000,-5.978,0.00000,0.00000,60.0,
,C04,FAM,,Unkn-11,,,27.99,28.17,0.256,0.00000,-5.881,0.00000,0.00000,60.0,
,C05,FAM,,Unkn-19,,,30.37,30.07,0.431,0.00000,-6.518,0.00000,0.00000,60.0,
,C06,FAM,,Unkn-19,,,29.76,30.07,0.431,0.00000,-6.355,0.00000,0.00000,60.0,
,C07,FAM,,Unkn-27,,,21.55,21.62,0.102,0.00007,-4.159,0.00007,0.00000,60.0,
,C08,FAM,,Unkn-27,,,21.69,21.62,0.102,0.00006,-4.198,0.00007,0.00000,60.0,
,C09,FAM,,Unkn-35,,,28.47,28.55,0.106,0.00000,-6.010,0.00000,0.00000,60.0,
,C10,FAM,,Unkn-35,,,28.62,28.55,0.106,0.00000,-6.050,0.00000,0.00000,60.0,
,C11,FAM,,Unkn-43,,,35.00,34.84,0.226,0.00000,-7.753,0.00000,0.00000,60.0,
,C12,FAM,,Unkn-43,,,34.68,34.84,0.226,0.00000,-7.668,0.00000,0.00000,60.0,
,D01,FAM,,Std-04,,,21.11,21.12,0.012,0.00010,-4.000,0.00010,0.00000,60.0,
,D02,FAM,,Std-04,,,21.12,21.12,0.012,0.00010,-4.000,0.00010,0.00000,60.0,
,D03,FAM,,Unkn-12,,,31.78,31.45,0.475,0.00000,-6.894,0.00000,0.00000,60.0,
,D04,FAM,,Unkn-12,,,31.11,31.45,0.475,0.00000,-6.714,0.00000,0.00000,60.0,
,D05,FAM,,Unkn-20,,,26.56,26.17,0.552,0.00000,-5.497,0.00000,0.00000,60.0,
,D06,FAM,,Unkn-20,,,25.77,26.17,0.552,0.00001,-5.288,0.00000,0.00000,60.0,
,D07,FAM,,Unkn-28,,,33.07,33.56,0.692,0.00000,-7.238,0.00000,0.00000,60.0,
,D08,FAM,,Unkn-28,,,34.05,33.56,0.692,0.00000,-7.499,0.00000,0.00000,60.0,
,D09,FAM,,Unkn-36,,,31.96,32.17,0.291,0.00000,-6.942,0.00000,0.00000,60.0,
,D10,FAM,,Unkn-36,,,32.37,32.17,0.291,0.00000,-7.052,0.00000,0.00000,60.0,
,D11,FAM,,Unkn-44,,,22.68,22.60,0.113,0.00003,-4.462,0.00004,0.00000,60.0,
,D12,FAM,,Unkn-44,,,22.52,22.60,0.113,0.00004,-4.420,0.00004,0.00000,60.0,
,E01,FAM,,Std-05,,,24.01,24.02,0.005,0.00001,-5.000,0.00001,0.00000,60.0,
,E02,FAM,,Std-05,,,24.02,24.02,0.005,0.00001,-5.000,0.00001,0.00000,60.0,
,E03,FAM,,Unkn-13,,,32.93,32.40,0.754,0.00000,-7.202,0.00000,0.00000,60.0,
,E04,FAM,,Unkn-13,,,31.87,32.40,0.754,0.00000,-6.917,0.00000,0.00000,60.0,
,E05,FAM,,Unkn-21,,,28.75,28.16,0.829,0.00000,-6.084,0.00000,0.00000,60.0,
,E06,FAM,,Unkn-21,,,27.58,28.16,0.829,0.00000,-5.771,0.00000,0.00000,60.0,
,E07,FAM,,Unkn-29,,,36.16,36.62,0.646,0.00000,-8.065,0.00000,0.00000,60.0,
,E08,FAM,,Unkn-29,,,37.08,36.62,0.646,0.00000,-8.309,0.00000,0.00000,60.0,
,E09,FAM,,Unkn-37,,,29.46,29.48,0.027,0.00000,-6.273,0.00000,0.00000,60.0,
,E10,FAM,,Unkn-37,,,29.50,29.48,0.027,0.00000,-6.283,0.00000,0.00000,60.0,
,E11,FAM,,Pos Ctrl,,,38.45,38.45,0.000,0.00000,-8.677,0.00000,0.00000,60.0,
,E12,FAM,,Pos Ctrl,,,38.21,38.21,0.000,0.00000,-8.611,0.00000,0.00000,60.0,
,F01,FAM,,Std-06,,,28.65,28.61,0.052,0.00000,-6.000,0.00000,0.00000,60.0,
,F02,FAM,,Std-06,,,28.57,28.61,0.052,0.00000,-6.000,0.00000,0.00000,60.0,
,F03,FAM,,Unkn-14,,,29.50,29.22,0.392,0.00000,-6.284,0.00000,0.00000,60.0,
,F04,FAM,,Unkn-14,,,28.94,29.22,0.392,0.00000,-6.135,0.00000,0.00000,60.0,
,F05,FAM,,Unkn-22,,,21.14,21.18,0.064,0.00009,-4.049,0.00009,0.00000,60.0,
,F06,FAM,,Unkn-22,,,21.23,21.18,0.064,0.00008,-4.073,0.00009,0.00000,60.0,
,F07,FAM,,Unkn-30,,,28.73,28.79,0.086,0.00000,-6.078,0.00000,0.00000,60.0,
,F08,FAM,,Unkn-30,,,28.85,28.79,0.086,0.00000,-6.110,0.00000,0.00000,60.0,
,F09,FAM,,Unkn-38,,,26.42,26.45,0.036,0.00000,-5.461,0.00000,0.00000,60.0,
,F10,FAM,,Unkn-38,,,26.47,26.45,0.036,0.00000,-5.475,0.00000,0.00000,60.0,
,F11,FAM,,Pos Ctrl,,,35.43,35.43,0.000,0.00000,-7.869,0.00000,0.00000,60.0,
,F12,FAM,,Pos Ctrl,,,36.69,36.69,0.000,0.00000,-8.206,0.00000,0.00000,60.0,
,G01,FAM,,Std-07,,,32.20,32.35,0.213,0.00000,-7.000,0.00000,0.00000,60.0,
,G02,FAM,,Std-07,,,32.50,32.35,0.213,0.00000,-7.000,0.00000,0.00000,60.0,
,G03,FAM,,Unkn-15,,,22.74,22.34,0.565,0.00003,-4.477,0.00004,0.00001,60.0,
,G04,FAM,,Unkn-15,,,21.94,22.34,0.565,0.00005,-4.263,0.00004,0.00001,60.0,
,G05,FAM,,Unkn-23,,,36.29,35.84,0.624,0.00000,-8.098,0.00000,0.00000,60.0,
,G06,FAM,,Unkn-23,,,35.40,35.84,0.624,0.00000,-7.862,0.00000,0.00000,60.0,
,G07,FAM,,Unkn-31,,,27.69,27.81,0.161,0.00000,-5.801,0.00000,0.00000,60.0,
,G08,FAM,,Unkn-31,,,27.92,27.81,0.161,0.00000,-5.862,0.00000,0.00000,60.0,
,G09,FAM,,Unkn-39,,,37.83,37.83,0.000,0.00000,-8.511,0.00000,0.00000,60.0,
,G10,FAM,,Unkn-39,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,G11,FAM,,Pos Ctrl,,,32.23,32.23,0.000,0.00000,-7.015,0.00000,0.00000,60.0,
,G12,FAM,,Pos Ctrl,,,32.72,32.72,0.000,0.00000,-7.144,0.00000,0.00000,60.0,
,H03,FAM,,Unkn-16,,,38.27,38.67,0.572,0.00000,-8.628,0.00000,0.00000,60.0,
,H04,FAM,,Unkn-16,,,39.08,38.67,0.572,0.00000,-8.844,0.00000,0.00000,60.0,
,H05,FAM,,Unkn-24,,,34.08,33.46,0.876,0.00000,-7.507,0.00000,0.00000,60.0,
,H06,FAM,,Unkn-24,,,32.84,33.46,0.876,0.00000,-7.176,0.00000,0.00000,60.0,
,H07,FAM,,Unkn-32,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H08,FAM,,Unkn-32,,,36.76,36.76,0.000,0.00000,-8.225,0.00000,0.00000,60.0,
,H09,FAM,,Unkn-40,,,25.86,25.84,0.021,0.00000,-5.311,0.00000,0.00000,60.0,
,H10,FAM,,Unkn-40,,,25.83,25.84,0.021,0.00000,-5.303,0.00000,0.00000,60.0,
,H11,FAM,,Neg Ctrl,,,31.49,31.49,0.000,0.00000,-6.815,0.00000,0.00000,60.0,
,H12,FAM,,Neg Ctrl,,,31.48,31.48,0.000,0.00000,-6.813,0.00000,0.00000,60.0,
,A03,HEX,,Unkn-09,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,A04,HEX,,Unkn-09,,,38.07,38.07,0.000,0.00000,-8.939,0.00000,0.00000,60.0,
,A05,HEX,,Unkn-17,,,37.90,38.04,0.193,0.00000,-8.894,0.00000,0.00000,60.0,
,A06,HEX,,Unkn-17,,,38.18,38.04,0.193,0.00000,-8.969,0.00000,0.00000,60.0,
,A07,HEX,,Unkn-25,,,31.60,31.79,0.280,0.00000,-7.171,0.00000,0.00000,60.0,
,A08,HEX,,Unkn-25,,,31.99,31.79,0.280,0.00000,-7.279,0.00000,0.00000,60.0,
,A09,HEX,,Unkn-33,,,32.11,32.55,0.625,0.00000,-7.312,0.00000,0.00000,60.0,
,A10,HEX,,Unkn-33,,,33.00,32.55,0.625,0.00000,-7.554,0.00000,0.00000,60.0,
,A11,HEX,,Unkn-41,,,33.01,33.55,0.759,0.00000,-7.557,0.00000,0.00000,60.0,
,A12,HEX,,Unkn-41,,,34.08,33.55,0.759,0.00000,-7.851,0.00000,0.00000,60.0,
,B03,HEX,,Unkn-10,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,B04,HEX,,Unkn-10,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,B05,HEX,,Unkn-18,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,B06,HEX,,Unkn-18,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,B07,HEX,,Unkn-26,,,27.60,27.71,0.154,0.00000,-6.080,0.00000,0.00000,60.0,
,B08,HEX,,Unkn-26,,,27.82,27.71,0.154,0.00000,-6.140,0.00000,0.00000,60.0,
,B09,HEX,,Unkn-34,,,29.63,29.60,0.040,0.00000,-6.633,0.00000,0.00000,60.0,
,B10,HEX,,Unkn-34,,,29.57,29.60,0.040,0.00000,-6.618,0.00000,0.00000,60.0,
,B11,HEX,,Unkn-42,,,23.80,23.70,0.140,0.00001,-5.042,0.00001,0.00000,60.0,
,B12,HEX,,Unkn-42,,,23.60,23.70,0.140,0.00001,-4.988,0.00001,0.00000,60.0,
,C01,HEX,,Std-03,,,16.37,16.42,0.070,0.00100,-3.000,0.00100,0.00000,60.0,
,C02,HEX,,Std-03,,,16.47,16.42,0.070,0.00100,-3.000,0.00100,0.00000,60.0,
,C03,HEX,,Unkn-11,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,C04,HEX,,Unkn-11,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,C05,HEX,,Unkn-19,,,24.26,23.89,0.522,0.00001,-5.168,0.00001,0.00000,60.0,
,C06,HEX,,Unkn-19,,,23.52,23.89,0.522,0.00001,-4.966,0.00001,0.00000,60.0,
,C07,HEX,,Unkn-27,,,29.75,29.95,0.283,0.00000,-6.667,0.00000,0.00000,60.0,
,C08,HEX,,Unkn-27,,,30.15,29.95,0.283,0.00000,-6.776,0.00000,0.00000,60.0,
,C09,HEX,,Unkn-35,,,30.08,30.44,0.504,0.00000,-6.758,0.00000,0.00000,60.0,
,C10,HEX,,Unkn-35,,,30.80,30.44,0.504,0.00000,-6.953,0.00000,0.00000,60.0,
,C11,HEX,,Unkn-43,,,33.08,33.48,0.560,0.00000,-7.577,0.00000,0.00000,60.0,
,C12,HEX,,Unkn-43,,,33.87,33.48,0.560,0.00000,-7.793,0.00000,0.00000,60.0,
,D01,HEX,,Std-04,,,20.13,20.23,0.135,0.00010,-4.000,0.00010,0.00000,60.0,
,D02,HEX,,Std-04,,,20.33,20.23,0.135,0.00010,-4.000,0.00010,0.00000,60.0,
,D03,HEX,,Unkn-12,,,36.98,36.98,0.000,0.00000,-8.643,0.00000,0.00000,60.0,
,D04,HEX,,Unkn-12,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,D05,HEX,,Unkn-20,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,D06,HEX,,Unkn-20,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,D07,HEX,,Unkn-28,,,31.43,31.59,0.228,0.00000,-7.125,0.00000,0.00000,60.0,
,D08,HEX,,Unkn-28,,,31.75,31.59,0.228,0.00000,-7.213,0.00000,0.00000,60.0,
,D09,HEX,,Unkn-36,,,32.44,32.64,0.284,0.00000,-7.402,0.00000,0.00000,60.0,
,D10,HEX,,Unkn-36,,,32.84,32.64,0.284,0.00000,-7.512,0.00000,0.00000,60.0,
,D11,HEX,,Unkn-44,,,32.43,32.73,0.420,0.00000,-7.400,0.00000,0.00000,60.0,
,D12,HEX,,Unkn-44,,,33.03,32.73,0.420,0.00000,-7.562,0.00000,0.00000,60.0,
,E01,HEX,,Std-05,,,23.04,23.05,0.013,0.00001,-5.000,0.00001,0.00000,60.0,
,E02,HEX,,Std-05,,,23.06,23.05,0.013,0.00001,-5.000,0.00001,0.00000,60.0,
,E03,HEX,,Unkn-13,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E04,HEX,,Unkn-13,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E05,HEX,,Unkn-21,,,32.44,31.88,0.783,0.00000,-7.401,0.00000,0.00000,60.0,
,E06,HEX,,Unkn-21,,,31.33,31.88,0.783,0.00000,-7.098,0.00000,0.00000,60.0,
,E07,HEX,,Unkn-29,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E08,HEX,,Unkn-29,,,37.98,37.98,0.000,0.00000,-8.916,0.00000,0.00000,60.0,
,E09,HEX,,Unkn-37,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E10,HEX,,Unkn-37,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E11,HEX,,Pos Ctrl,,,37.38,37.38,0.000,0.00000,-8.751,0.00000,0.00000,60.0,
,E12,HEX,,Pos Ctrl,,,36.11,36.11,0.000,0.00000,-8.404,0.00000,0.00000,60.0,
,F01,HEX,,Std-06,,,27.43,27.40,0.049,0.00000,-6.000,0.00000,0.00000,60.0,
,F02,HEX,,Std-06,,,27.37,27.40,0.049,0.00000,-6.000,0.00000,0.00000,60.0,
,F03,HEX,,Unkn-14,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F04,HEX,,Unkn-14,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F05,HEX,,Unkn-22,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F06,HEX,,Unkn-22,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F07,HEX,,Unkn-30,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F08,HEX,,Unkn-30,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F09,HEX,,Unkn-38,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F10,HEX,,Unkn-38,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F11,HEX,,Pos Ctrl,,,21.17,21.17,0.000,0.00005,-4.323,0.00005,0.00000,60.0,
,F12,HEX,,Pos Ctrl,,,21.27,21.27,0.000,0.00004,-4.350,0.00004,0.00000,60.0,
,G01,HEX,,Std-07,,,31.10,31.14,0.047,0.00000,-7.000,0.00000,0.00000,60.0,
,G02,HEX,,Std-07,,,31.17,31.14,0.047,0.00000,-7.000,0.00000,0.00000,60.0,
,G03,HEX,,Unkn-15,,,37.26,36.15,1.578,0.00000,-8.719,0.00000,0.00000,60.0,
,G04,HEX,,Unkn-15,,,35.03,36.15,1.578,0.00000,-8.109,0.00000,0.00000,60.0,
,G05,HEX,,Unkn-23,,,38.21,36.88,1.869,0.00000,-8.976,0.00000,0.00000,60.0,
,G06,HEX,,Unkn-23,,,35.56,36.88,1.869,0.00000,-8.254,0.00000,0.00000,60.0,
,G07,HEX,,Unkn-31,,,39.07,37.48,2.243,0.00000,-9.212,0.00000,0.00000,60.0,
,G08,HEX,,Unkn-31,,,35.89,37.48,2.243,0.00000,-8.345,0.00000,0.00000,60.0,
,G09,HEX,,Unkn-39,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,G10,HEX,,Unkn-39,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H03,HEX,,Unkn-16,,,36.25,35.41,1.187,0.00000,-8.442,0.00000,0.00000,60.0,
,H04,HEX,,Unkn-16,,,34.57,35.41,1.187,0.00000,-7.983,0.00000,0.00000,60.0,
,H05,HEX,,Unkn-24,,,1.74,1.74,0.000,9.60103,0.982,9.60103,0.00000,60.0,
,H06,HEX,,Unkn-24,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H07,HEX,,Unkn-32,,,1.76,1.76,0.000,9.48468,0.977,9.48468,0.00000,60.0,
,H08,HEX,,Unkn-32,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H09,HEX,,Unkn-40,,,38.21,38.18,0.053,0.00000,-8.979,0.00000,0.00000,60.0,
,H10,HEX,,Unkn-40,,,38.14,38.18,0.053,0.00000,-8.958,0.00000,0.00000,60.0,
,H11,HEX,,Neg Ctrl,,,34.04,34.04,0.000,0.00000,-7.838,0.00000,0.00000,60.0,
,H12,HEX,,Neg Ctrl,,,33.56,33.56,0.000,0.00000,-7.707,0.00000,0.00000,60.0,
