,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,D11,FAM,,Unkn-35,,,35.79,35.67,0.168,0.00000,-7.720,0.00000,0.00000,60.0,
,D12,FAM,,Unkn-35,,,35.55,35.67,0.168,0.00000,-7.661,0.00000,0.00000,60.0,
,E01,FAM,,Std-05,,,23.97,23.91,0.092,0.00001,-5.000,0.00001,0.00000,60.0,
,E02,FAM,,Std-05,,,23.84,23.91,0.092,0.00001,-5.000,0.00001,0.00000,60.0,
,E03,FAM,,Unkn-05,,,39.52,37.77,2.470,0.00000,-8.638,0.00000,0.00000,60.0,
,E04,FAM,,Unkn-05,,,36.03,37.77,2.470,0.00000,-7.779,0.00000,0.00000,60.0,
,E05,FAM,,Unkn-13,,,33.82,34.06,0.337,0.00000,-7.236,0.00000,0.00000,60.0,
,E06,FAM,,Unkn-13,,,34.30,34.06,0.337,0.00000,-7.354,0.00000,0.00000,60.0,
,E07,FAM,,Unkn-21,,,28.64,28.76,0.179,0.00000,-5.960,0.00000,0.00000,60.0,
,E08,FAM,,Unkn-21,,,28.89,28.76,0.179,0.00000,-6.022,0.00000,0.00000,60.0,
,E09,FAM,,Unkn-29,,,14.89,14.86,0.046,0.00265,-2.576,0.00270,0.00007,60.0,
,E10,FAM,,Unkn-29,,,14.82,14.86,0.046,0.00275,-2.560,0.00270,0.00007,60.0,
,E11,FAM,,Unkn-36,,,29.06,29.13,0.098,0.00000,-6.064,0.00000,0.00000,60.0,
,E12,FAM,,Unkn-36,,,29.20,29.13,0.098,0.00000,-6.098,0.00000,0.00000,60.0,
,F01,FAM,,Std-06,,,29.29,29.26,0.049,0.00000,-6.000,0.00000,0.00000,60.0,
,F02,FAM,,Std-06,,,29.23,29.26,0.049,0.00000,-6.000,0.00000,0.00000,60.0,
,F03,FAM,,Unkn-06,,,23.12,23.01,0.148,0.00003,-4.602,0.00003,0.00000,60.0,
,F04,FAM,,Unkn-06,,,22.91,23.01,0.148,0.00003,-4.550,0.00003,0.00000,60.0,
,F05,FAM,,Unkn-14,,,35.00,35.15,0.207,0.00000,-7.527,0.00000,0.00000,60.0,
,F06,FAM,,Unkn-14,,,35.30,35.15,0.207,0.00000,-7.599,0.00000,0.00000,60.0,
,F07,FAM,,Unkn-22,,,20.67,20.72,0.066,0.00010,-3.999,0.00010,0.00000,60.0,
,F08,FAM,,Unkn-22,,,20.76,20.72,0.066,0.00010,-4.022,0.00010,0.00000,60.0,
,F09,FAM,,Unkn-30,,,32.10,32.01,0.126,0.00000,-6.812,0.00000,0.00000,60.0,
,F10,FAM,,Unkn-30,,,31.92,32.01,0.126,0.00000,-6.768,0.00000,0.00000,60.0,
,F11,FAM,,Unkn-37,,,36.90,36.97,0.102,0.00000,-7.994,0.00000,0.00000,60.0,
,F12,FAM,,Unkn-37,,,37.04,36.97,0.102,0.00000,-8.029,0.00000,0.00000,60.0,
,G03,FAM,,Unkn-07,,,27.13,27.02,0.148,0.00000,-5.589,0.00000,0.00000,60.0,
,G04,FAM,,Unkn-07,,,26.92,27.02,0.148,0.00000,-5.537,0.00000,0.00000,60.0,
,G05,FAM,,Unkn-15,,,24.36,24.31,0.072,0.00001,-4.907,0.00001,0.00000,60.0,
,G06,FAM,,Unkn-15,,,24.26,24.31,0.072,0.00001,-4.882,0.00001,0.00000,60.0,
,G07,FAM,,Unkn-23,,,22.95,22.92,0.043,0.00003,-4.561,0.00003,0.00000,60.0,
,G08,FAM,,Unkn-23,,,22.89,22.92,0.043,0.00003,-4.546,0.00003,0.00000,60.0,
,G09,FAM,,Unkn-31,,,27.57,27.58,0.022,0.00000,-5.697,0.00000,0.00000,60.0,
,G10,FAM,,Unkn-31,,,27.60,27.58,0.022,0.00000,-5.705,0.00000,0.00000,60.0,
,G11,FAM,,Pos Ctrl,,,32.15,32.15,0.000,0.00000,-6.825,0.00000,0.00000,60.0,
,G12,FAM,,Pos Ctrl,,,32.44,32.44,0.000,0.00000,-6.897,0.00000,0.00000,60.0,
,H01,FAM,,Unkn-38,,,37.93,37.41,0.735,0.00000,-8.248,0.00000,0.00000,60.0,
,H02,FAM,,Unkn-38,,,36.89,37.41,0.735,0.00000,-7.992,0.00000,0.00000,60.0,
,H03,FAM,,Unkn-08,,,37.61,37.26,0.490,0.00000,-8.167,0.00000,0.00000,60.0,
,H04,FAM,,Unkn-08,,,36.91,37.26,0.490,0.00000,-7.997,0.00000,0.00000,60.0,
,H05,FAM,,Unkn-16,,,36.20,37.17,1.369,0.00000,-7.822,0.00000,0.00000,60.0,
,H06,FAM,,Unkn-16,,,38.14,37.17,1.369,0.00000,-8.298,0.00000,0.00000,60.0,
,H07,FAM,,Unkn-24,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H08,FAM,,Unkn-24,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H09,FAM,,Unkn-32,,,28.29,28.32,0.048,0.00000,-5.874,0.00000,0.00000,60.0,
,H10,FAM,,Unkn-32,,,28.35,28.32,0.048,0.00000,-5.891,0.00000,0.00000,60.0,
,A01,HEX,,Std-01,,,8.66,8.74,0.127,0.10000,-1.000,0.10000,0.00000,60.0,
,A02,HEX,,Std-01,,,8.83,8.74,0.127,0.10000,-1.000,0.10000,0.00000,60.0,
,A03,HEX,,Unkn-01,,,20.43,20.16,0.379,0.00014,-3.843,0.00017,0.00004,60.0,
,A04,HEX,,Unkn-01,,,19.89,20.16,0.379,0.00020,-3.710,0.00017,0.00004,60.0,
,A05,HEX,,Unkn-09,,,36.91,37.22,0.437,0.00000,-7.928,0.00000,0.00000,60.0,
,A06,HEX,,Unkn-09,,,37.53,37.22,0.437,0.00000,-8.081,0.00000,0.00000,60.0,
,A07,HEX,,Unkn-17,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,A08,HEX,,Unkn-17,,,38.01,38.01,0.000,0.00000,-8.200,0.00000,0.00000,60.0,
,A09,HEX,,Unkn-25,,,31.21,31.10,0.145,0.00000,-6.514,0.00000,0.00000,60.0,
,A10,HEX,,Unkn-25,,,31.00,31.10,0.145,0.00000,-6.463,0.00000,0.00000,60.0,
,A11,HEX,,NTC,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,A12,HEX,,NTC,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,B01,HEX,,Std-02,,,12.41,12.79,0.530,0.01000,-2.000,0.01000,0.00000,60.0,
,B02,HEX,,Std-02,,,13.16,12.79,0.530,0.01000,-2.000,0.01000,0.00000,60.0,
,B03,HEX,,Unkn-02,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,B04,HEX,,Unkn-02,,,38.82,38.82,0.000,0.00000,-8.402,0.00000,0.00000,60.0,
,B05,HEX,,Unkn-10,,,33.95,34.09,0.194,0.00000,-7.194,0.00000,0.00000,60.0,
,B06,HEX,,Unkn-10,,,34.23,34.09,0.194,0.00000,-7.262,0.00000,0.00000,60.0,
,B07,HEX,,Unkn-18,,,15.86,15.82,0.050,0.00195,-2.709,0.00199,0.00006,60.0,
,B08,HEX,,Unkn-18,,,15.78,15.82,0.050,0.00204,-2.691,0.00199,0.00006,60.0,
,B09,HEX,,Unkn-26,,,30.13,30.12,0.015,0.00000,-6.248,0.00000,0.00000,60.0,
,B10,HEX,,Unkn-26,,,30.11,30.12,0.015,0.00000,-6.243,0.00000,0.00000,60.0,
,B11,HEX,,Unkn-33,,,35.54,35.37,0.243,0.00000,-7.588,0.00000,0.00000,60.0,
,B12,HEX,,Unkn-33,,,35.20,35.37,0.243,0.00000,-7.502,0.00000,0.00000,60.0,
,C01,HEX,,Std-03,,,18.04,17.92,0.171,0.00100,-3.000,0.00100,0.00000,60.0,
,C02,HEX,,Std-03,,,17.80,17.92,0.171,0.00100,-3.000,0.00100,0.00000,60.0,
,C03,HEX,,Unkn-03,,,32.74,32.84,0.142,0.00000,-6.894,0.00000,0.00000,60.0,
,C04,HEX,,Unkn-03,,,32.94,32.84,0.142,0.00000,-6.944,0.00000,0.00000,60.0,
,C05,HEX,,Unkn-11,,,35.26,34.97,0.409,0.00000,-7.519,0.00000,0.00000,60.0,
,C06,HEX,,Unkn-11,,,34.68,34.97,0.409,0.00000,-7.376,0.00000,0.00000,60.0,
,C07,HEX,,Unkn-19,,,27.18,27.06,0.171,0.00000,-5.516,0.00000,0.00000,60.0,
,C08,HEX,,Unkn-19,,,26.94,27.06,0.171,0.00000,-5.456,0.00000,0.00000,60.0,
,C09,HEX,,Unkn-27,,,35.06,35.06,0.008,0.00000,-7.469,0.00000,0.00000,60.0,
,C10,HEX,,Unkn-27,,,35.05,35.06,0.008,0.00000,-7.466,0.00000,0.00000,60.0,
,C11,HEX,,Unkn-34,,,33.27,33.34,0.095,0.00000,-7.026,0.00000,0.00000,60.0,
,C12,HEX,,Unkn-34,,,33.41,33.34,0.095,0.00000,-7.059,0.00000,0.00000,60.0,
,D03,HEX,,Unkn-04,,,33.39,33.34,0.082,0.00000,-7.056,0.00000,0.00000,60.0,
,D04,HEX,,Unkn-04,,,33.28,33.34,0.082,0.00000,-7.027,0.00000,0.00000,60.0,
,D05,HEX,,Unkn-12,,,35.66,35.46,0.275,0.00000,-7.617,0.00000,0.00000,60.0,
,D06,HEX,,Unkn-12,,,35.27,35.46,0.275,0.00000,-7.521,0.00000,0.00000,60.0,
,D07,HEX,,Unkn-20,,,29.05,29.16,0.163,0.00000,-5.978,0.00000,0.00000,60.0,
,D08,HEX,,Unkn-20,,,29.28,29.16,0.163,0.00000,-6.036,0.00000,0.00000,60.0,
,D09,HEX,,Unkn-28,,,27.71,27.85,0.207,0.00000,-5.646,0.00000,0.00000,60.0,
,D10,HEX,,Unkn-28,,,28.00,27.85,0.207,0.00000,-5.719,0.00000,0.00000,60.0,
,D11,HEX,,Unkn-35,,,35.43,35.41,0.021,0.00000,-7.560,0.00000,0.00000,60.0,
,D12,HEX,,Unkn-35,,,35.40,35.41,0.021,0.00000,-7.552,0.00000,0.00000,60.0,
,E01,HEX,,Std-05,,,24.35,24.32,0.045,0.00001,-5.000,0.00001,0.00000,60.0,
,E02,HEX,,Std-05,,,24.29,24.32,0.045,0.00001,-5.000,0.00001,0.00000,60.0,
,E03,HEX,,Unkn-05,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E04,HEX,,Unkn-05,,,38.58,38.58,0.000,0.00000,-8.342,0.00000,0.00000,60.0,
,E05,HEX,,Unkn-13,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E06,HEX,,Unkn-13,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E07,HEX,,Unkn-21,,,32.66,32.84,0.256,0.00000,-6.874,0.00000,0.00000,60.0,
,E08,HEX,,Unkn-21,,,33.02,32.84,0.256,0.00000,-6.964,0.00000,0.00000,60.0,
,E09,HEX,,Unkn-29,,,35.92,35.68,0.347,0.00000,-7.683,0.00000,0.00000,60.0,
,E10,HEX,,Unkn-29,,,35.43,35.68,0.347,0.00000,-7.561,0.00000,0.00000,60.0,
,E11,HEX,,Unkn-36,,,30.70,30.79,0.123,0.00000,-6.389,0.00000,0.00000,60.0,
,E12,HEX,,Unkn-36,,,30.88,30.79,0.123,0.00000,-6.432,0.00000,0.00000,60.0,
,F01,HEX,,Std-06,,,29.40,29.44,0.059,0.00000,-6.000,0.00000,0.00000,60.0,
,F02,HEX,,Std-06,,,29.48,29.44,0.059,0.00000,-6.000,0.00000,0.00000,60.0,
,F03,HEX,,Unkn-06,,,33.76,33.48,0.406,0.00000,-7.148,0.00000,0.00000,60.0,
,F04,HEX,,Unkn-06,,,33.19,33.48,0.406,0.00000,-7.006,0.00000,0.00000,60.0,
,F05,HEX,,Unkn-14,,,39.10,39.10,0.000,0.00000,-8.469,0.00000,0.00000,60.0,
,F06,HEX,,Unkn-14,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F07,HEX,,Unkn-22,,,32.64,32.43,0.308,0.00000,-6.870,0.00000,0.00000,60.0,
,F08,HEX,,Unkn-22,,,32.21,32.43,0.308,0.00000,-6.762,0.00000,0.00000,60.0,
,F09,HEX,,Unkn-30,,,24.23,24.41,0.245,0.00002,-4.785,0.00001,0.00000,60.0,
,F10,HEX,,Unkn-30,,,24.58,24.41,0.245,0.00001,-4.871,0.00001,0.00000,60.0,
,F11,HEX,,Unkn-37,,,37.62,37.32,0.428,0.00000,-8.104,0.00000,0.00000,60.0,
,F12,HEX,,Unkn-37,,,37.02,37.32,0.428,0.00000,-7.954,0.00000,0.00000,60.0,
,G03,HEX,,Unkn-07,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,G04,HEX,,Unkn-07,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,G05,HEX,,Unkn-15,,,36.22,35.93,0.410,0.00000,-7.757,0.00000,0.00000,60.0,
,G06,HEX,,Unkn-15,,,35.64,35.93,0.410,0.00000,-7.613,0.00000,0.00000,60.0,
,G07,HEX,,Unkn-23,,,32.91,32.98,0.101,0.00000,-6.936,0.00000,0.00000,60.0,
,G08,HEX,,Unkn-23,,,33.05,32.98,0.101,0.00000,-6.972,0.00000,0.00000,60.0,
,G09,HEX,,Unkn-31,,,22.07,22.14,0.102,0.00006,-4.250,0.00005,0.00000,60.0,
,G10,HEX,,Unkn-31,,,22.22,22.14,0.102,0.00005,-4.285,0.00005,0.00000,60.0,
,H01,HEX,,Unkn-38,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H02,HEX,,Unkn-38,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H03,HEX,,Unkn-08,,,26.92,26.94,0.035,0.00000,-5.451,0.00000,0.00000,60.0,
,H04,HEX,,Unkn-08,,,26.97,26.94,0.035,0.00000,-5.463,0.00000,0.00000,60.0,
,H05,HEX,,Unkn-16,,,36.09,36.69,0.842,0.00000,-7.725,0.00000,0.00000,60.0,
,H06,HEX,,Unkn-16,,,37.28,36.69,0.842,0.00000,-8.020,0.00000,0.00000,60.0,
,H07,HEX,,Unkn-24,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H08,HEX,,Unkn-24,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H09,HEX,,Unkn-32,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H10,HEX,,Unkn-32,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H11,HEX,,Pos Ctrl,,,23.70,23.70,0.000,0.00002,-4.654,0.00002,0.00000,60.0,
,H12,HEX,,Pos Ctrl,,,23.56,23.56,0.000,0.00002,-4.618,0.00002,0.00000,60.0,
