,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,E03,FAM,,Unkn-05,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E04,FAM,,Unkn-05,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E05,FAM,,Unkn-13,,,35.97,35.71,0.372,0.00000,-8.130,0.00000,0.00000,60.0,
,E06,FAM,,Unkn-13,,,35.45,35.71,0.372,0.00000,-7.984,0.00000,0.00000,60.0,
,E07,FAM,,Unkn-21,,,20.09,20.05,0.060,0.00019,-3.714,0.00020,0.00001,60.0,
,E08,FAM,,Unkn-21,,,20.01,20.05,0.060,0.00020,-3.691,0.00020,0.00001,60.0,
,E09,FAM,,Unkn-29,,,26.05,25.93,0.176,0.00000,-5.372,0.00000,0.00000,60.0,
,E10,FAM,,Unkn-29,,,25.80,25.93,0.176,0.00000,-5.303,0.00000,0.00000,60.0,
,E11,FAM,,Unkn-36,,,21.00,20.80,0.279,0.00011,-3.967,0.00012,0.00002,60.0,
,E12,FAM,,Unkn-36,,,20.61,20.80,0.279,0.00014,-3.858,0.00012,0.00002,60.0,
,F01,FAM,,Std-06,,,28.68,28.50,0.249,0.00000,-6.000,0.00000,0.00000,60.0,
,F02,FAM,,Std-06,,,28.32,28.50,0.249,0.00000,-6.000,0.00000,0.00000,60.0,
,F03,FAM,,Unkn-06,,,24.03,23.81,0.321,0.00002,-4.811,0.00002,0.00000,60.0,
,F04,FAM,,Unkn-06,,,23.58,23.81,0.321,0.00002,-4.684,0.00002,0.00000,60.0,
,F05,FAM,,Unkn-14,,,24.84,24.83,0.011,0.00001,-5.034,0.00001,0.00000,60.0,
,F06,FAM,,Unkn-14,,,24.82,24.83,0.011,0.00001,-5.030,0.00001,0.00000,60.0,
,F07,FAM,,Unkn-22,,,28.53,28.36,0.232,0.00000,-6.060,0.00000,0.00000,60.0,
,F08,FAM,,Unkn-22,,,28.20,28.36,0.232,0.00000,-5.969,0.00000,0.00000,60.0,
,F09,FAM,,Unkn-30,,,24.90,24.80,0.145,0.00001,-5.051,0.00001,0.00000,60.0,
,F10,FAM,,Unkn-30,,,24.70,24.80,0.145,0.00001,-4.994,0.00001,0.00000,60.0,
,F11,FAM,,Unkn-37,,,19.60,19.66,0.080,0.00026,-3.579,0.00025,0.00001,60.0,
,F12,FAM,,Unkn-37,,,19.72,19.66,0.080,0.00025,-3.610,0.00025,0.00001,60.0,
,G03,FAM,,Unkn-07,,,37.61,38.10,0.699,0.00000,-8.584,0.00000,0.00000,60.0,
,G04,FAM,,Unkn-07,,,38.60,38.10,0.699,0.00000,-8.859,0.00000,0.00000,60.0,
,G05,FAM,,Unkn-15,,,28.01,28.12,0.158,0.00000,-5.917,0.00000,0.00000,60.0,
,G06,FAM,,Unkn-15,,,28.24,28.12,0.158,0.00000,-5.979,0.00000,0.00000,60.0,
,G07,FAM,,Unkn-23,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,G08,FAM,,Unkn-23,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,G09,FAM,,Unkn-31,,,22.85,22.78,0.098,0.00003,-4.482,0.00003,0.00000,60.0,
,G10,FAM,,Unkn-31,,,22.71,22.78,0.098,0.00004,-4.443,0.00003,0.00000,60.0,
,G11,FAM,,Pos Ctrl,,,32.63,32.63,0.000,0.00000,-7.202,0.00000,0.00000,60.0,
,G12,FAM,,Pos Ctrl,,,32.07,32.07,0.000,0.00000,-7.046,0.00000,0.00000,60.0,
,H01,FAM,,Std-08,,,32.49,32.14,0.486,0.00000,-7.000,0.00000,0.00000,60.0,
,H02,FAM,,Std-08,,,31.80,32.14,0.486,0.00000,-7.000,0.00000,0.00000,60.0,
,H03,FAM,,Unkn-08,,,34.25,34.35,0.144,0.00000,-7.650,0.00000,0.00000,60.0,
,H04,FAM,,Unkn-08,,,34.45,34.35,0.144,0.00000,-7.706,0.00000,0.00000,60.0,
,H05,FAM,,Unkn-16,,,24.38,24.26,0.167,0.00001,-4.907,0.00001,0.00000,60.0,
,H06,FAM,,Unkn-16,,,24.15,24.26,0.167,0.00001,-4.841,0.00001,0.00000,60.0,
,H07,FAM,,Unkn-24,,,28.87,28.84,0.043,0.00000,-6.155,0.00000,0.00000,60.0,
,H08,FAM,,Unkn-24,,,28.81,28.84,0.043,0.00000,-6.138,0.00000,0.00000,60.0,
,H09,FAM,,Unkn-32,,,27.13,26.90,0.325,0.00000,-5.672,0.00000,0.00000,60.0,
,H10,FAM,,Unkn-32,,,26.67,26.90,0.325,0.00000,-5.544,0.00000,0.00000,60.0,
,A03,HEX,,Unkn-01,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,A04,HEX,,Unkn-01,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,A05,HEX,,Unkn-09,,,31.28,31.24,0.066,0.00000,-7.431,0.00000,0.00000,60.0,
,A06,HEX,,Unkn-09,,,31.19,31.24,0.066,0.00000,-7.404,0.00000,0.00000,60.0,
,A07,HEX,,Unkn-17,,,33.62,33.39,0.325,0.00000,-8.095,0.00000,0.00000,60.0,
,A08,HEX,,Unkn-17,,,33.16,33.39,0.325,0.00000,-7.965,0.00000,0.00000,60.0,
,A09,HEX,,Unkn-25,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,A10,HEX,,Unkn-25,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,A11,HEX,,NTC,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,A12,HEX,,NTC,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,B03,HEX,,Unkn-02,,,37.24,37.76,0.725,0.00000,-9.127,0.00000,0.00000,60.0,
,B04,HEX,,Unkn-02,,,38.27,37.76,0.725,0.00000,-9.420,0.00000,0.00000,60.0,
,B05,HEX,,Unkn-10,,,29.27,29.42,0.211,0.00000,-6.857,0.00000,0.00000,60.0,
,B06,HEX,,Unkn-10,,,29.57,29.42,0.211,0.00000,-6.942,0.00000,0.00000,60.0,
,B07,HEX,,Unkn-18,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,B08,HEX,,Unkn-18,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,B09,HEX,,Unkn-26,,,23.56,23.58,0.029,0.00001,-5.230,0.00001,0.00000,60.0,
,B10,HEX,,Unkn-26,,,23.60,23.58,0.029,0.00001,-5.242,0.00001,0.00000,60.0,
,B11,HEX,,Unkn-33,,,33.20,32.42,1.105,0.00000,-7.976,0.00000,0.00000,60.0,
,B12,HEX,,Unkn-33,,,31.64,32.42,1.105,0.00000,-7.531,0.00000,0.00000,60.0,
,C01,HEX,,Std-03,,,16.00,16.04,0.062,0.00100,-3.000,0.00100,0.00000,60.0,
,C02,HEX,,Std-03,,,16.09,16.04,0.062,0.00100,-3.000,0.00100,0.00000,60.0,
,C03,HEX,,Unkn-03,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,C04,HEX,,Unkn-03,,,36.28,36.28,0.000,0.00000,-8.852,0.00000,0.00000,60.0,
,C05,HEX,,Unkn-11,,,38.64,38.64,0.000,0.00000,-9.526,0.00000,0.00000,60.0,
,C06,HEX,,Unkn-11,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,C07,HEX,,Unkn-19,,,17.97,17.29,0.970,0.00023,-3.640,0.00040,0.00024,60.0,
,C08,HEX,,Unkn-19,,,16.60,17.29,0.970,0.00056,-3.249,0.00040,0.00024,60.0,
,C09,HEX,,Unkn-27,,,28.12,28.39,0.390,0.00000,-6.528,0.00000,0.00000,60.0,
,C10,HEX,,Unkn-27,,,28.67,28.39,0.390,0.00000,-6.685,0.00000,0.00000,60.0,
,C11,HEX,,Unkn-34,,,36.61,36.03,0.817,0.00000,-8.946,0.00000,0.00000,60.0,
,C12,HEX,,Unkn-34,,,35.45,36.03,0.817,0.00000,-8.617,0.00000,0.00000,60.0,
,D01,HEX,,Std-04,,,19.24,19.34,0.137,0.00010,-4.000,0.00010,0.00000,60.0,
,D02,HEX,,Std-04,,,19.43,19.34,0.137,0.00010,-4.000,0.00010,0.00000,60.0,
,D03,HEX,,Unkn-04,,,27.32,26.68,0.904,0.00000,-6.302,0.00000,0.00000,60.0,
,D04,HEX,,Unkn-04,,,26.04,26.68,0.904,0.00000,-5.938,0.00000,0.00000,60.0,
,D05,HEX,,Unkn-12,,,35.93,35.93,0.000,0.00000,-8.753,0.00000,0.00000,60.0,
,D06,HEX,,Unkn-12,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,D07,HEX,,Unkn-20,,,34.25,34.64,0.553,0.00000,-8.275,0.00000,0.00000,60.0,
,D08,HEX,,Unkn-20,,,35.03,34.64,0.553,0.00000,-8.498,0.00000,0.00000,60.0,
,D09,HEX,,Unkn-28,,,39.07,37.77,1.848,0.00000,-9.648,0.00000,0.00000,60.0,
,D10,HEX,,Unkn-28,,,36.46,37.77,1.848,0.00000,-8.904,0.00000,0.00000,60.0,
,D11,HEX,,Unkn-35,,,25.09,25.20,0.162,0.00000,-5.665,0.00000,0.00000,60.0,
,D12,HEX,,Unkn-35,,,25.32,25.20,0.162,0.00000,-5.731,0.00000,0.00000,60.0,
,E01,HEX,,Std-05,,,22.25,21.89,0.500,0.00001,-5.000,0.00001,0.00000,60.0,
,E02,HEX,,Std-05,,,21.54,21.89,0.500,0.00001,-5.000,0.00001,0.00000,60.0,
,E03,HEX,,Unkn-05,,,36.31,36.66,0.503,0.00000,-8.861,0.00000,0.00000,60.0,
,E04,HEX,,Unkn-05,,,37.02,36.66,0.503,0.00000,-9.063,0.00000,0.00000,60.0,
,E05,HEX,,Unkn-13,,,36.32,37.38,1.500,0.00000,-8.864,0.00000,0.00000,60.0,
,E06,HEX,,Unkn-13,,,38.44,37.38,1.500,0.00000,-9.468,0.00000,0.00000,60.0,
,E07,HEX,,Unkn-21,,,32.28,32.03,0.353,0.00000,-7.714,0.00000,0.00000,60.0,
,E08,HEX,,Unkn-21,,,31.78,32.03,0.353,0.00000,-7.572,0.00000,0.00000,60.0,
,E09,HEX,,Unkn-29,,,23.37,23.29,0.108,0.00001,-5.177,0.00001,0.00000,60.0,
,E10,HEX,,Unkn-29,,,23.22,23.29,0.108,0.00001,-5.133,0.00001,0.00000,60.0,
,E11,HEX,,Unkn-36,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E12,HEX,,Unkn-36,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F01,HEX,,Std-06,,,26.61,26.41,0.276,0.00000,-6.000,0.00000,0.00000,60.0,
,F02,HEX,,Std-06,,,26.22,26.41,0.276,0.00000,-6.000,0.00000,0.00000,60.0,
,F03,HEX,,Unkn-06,,,19.05,18.87,0.249,0.00011,-3.946,0.00013,0.00002,60.0,
,F04,HEX,,Unkn-06,,,18.70,18.87,0.249,0.00014,-3.846,0.00013,0.00002,60.0,
,F05,HEX,,Unkn-14,,,26.15,26.18,0.046,0.00000,-5.968,0.00000,0.00000,60.0,
,F06,HEX,,Unkn-14,,,26.21,26.18,0.046,0.00000,-5.986,0.00000,0.00000,60.0,
,F07,HEX,,Unkn-22,,,31.64,31.52,0.179,0.00000,-7.533,0.00000,0.00000,60.0,
,F08,HEX,,Unkn-22,,,31.39,31.52,0.179,0.00000,-7.461,0.00000,0.00000,60.0,
,F09,HEX,,Unkn-30,,,30.31,30.38,0.104,0.00000,-7.152,0.00000,0.00000,60.0,
,F10,HEX,,Unkn-30,,,30.45,30.38,0.104,0.00000,-7.194,0.00000,0.00000,60.0,
,F11,HEX,,Unkn-37,,,21.34,21.45,0.151,0.00003,-4.600,0.00002,0.00000,60.0,
,F12,HEX,,Unkn-37,,,21.56,21.45,0.151,0.00002,-4.661,0.00002,0.00000,60.0,
,G03,HEX,,Unkn-07,,,36.26,36.48,0.307,0.00000,-8.848,0.00000,0.00000,60.0,
,G04,HEX,,Unkn-07,,,36.70,36.48,0.307,0.00000,-8.971,0.00000,0.00000,60.0,
,G05,HEX,,Unkn-15,,,31.25,31.73,0.669,0.00000,-7.421,0.00000,0.00000,60.0,
,G06,HEX,,Unkn-15,,,32.20,31.73,0.669,0.00000,-7.691,0.00000,0.00000,60.0,
,G07,HEX,,Unkn-23,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,G08,HEX,,Unkn-23,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,G09,HEX,,Unkn-31,,,23.43,23.44,0.006,0.00001,-5.195,0.00001,0.00000,60.0,
,G10,HEX,,Unkn-31,,,23.44,23.44,0.006,0.00001,-5.198,0.00001,0.00000,60.0,
,H01,HEX,,Std-08,,,30.36,30.06,0.417,0.00000,-7.000,0.00000,0.00000,60.0,
,H02,HEX,,Std-08,,,29.77,30.06,0.417,0.00000,-7.000,0.00000,0.00000,60.0,
,H03,HEX,,Unkn-08,,,36.97,36.97,0.000,0.00000,-9.050,0.00000,0.00000,60.0,
,H04,HEX,,Unkn-08,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H05,HEX,,Unkn-16,,,35.40,35.40,0.000,0.00000,-8.603,0.00000,0.00000,60.0,
,H06,HEX,,Unkn-16,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H07,HEX,,Unkn-24,,,27.61,27.92,0.438,0.00000,-6.384,0.00000,0.00000,60.0,
,H08,HEX,,Unkn-24,,,28.23,27.92,0.438,0.00000,-6.560,0.00000,0.00000,60.0,
,H09,HEX,,Unkn-32,,,22.29,22.17,0.176,0.00001,-4.870,0.00001,0.00000,60.0,
,H10,HEX,,Unkn-32,,,22.04,22.17,0.176,0.00002,-4.799,0.00001,0.00000,60.0,
,H11,HEX,,Pos Ctrl,,,20.50,20.50,0.000,0.00004,-4.359,0.00004,0.00000,60.0,
,H12,HEX,,Pos Ctrl,,,20.40,20.40,0.000,0.00005,-4.332,0.00005,0.00000,60.0,
