,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,E02,FAM,,Std-05,,,22.52,22.56,0.054,0.00001,-5.000,0.00001,0.00000,60.0,
,E03,FAM,,Unkn-13,,,36.10,36.89,1.118,0.00000,-8.703,0.00000,0.00000,60.0,
,E04,FAM,,Unkn-13,,,37.68,36.89,1.118,0.00000,-9.143,0.00000,0.00000,60.0,
,E05,FAM,,Unkn-21,,,28.54,28.64,0.145,0.00000,-6.601,0.00000,0.00000,60.0,
,E06,FAM,,Unkn-21,,,28.74,28.64,0.145,0.00000,-6.658,0.00000,0.00000,60.0,
,E07,FAM,,Unkn-29,,,34.88,35.75,1.231,0.00000,-8.364,0.00000,0.00000,60.0,
,E08,FAM,,Unkn-29,,,36.62,35.75,1.231,0.00000,-8.848,0.00000,0.00000,60.0,
,E09,FAM,,Unkn-37,,,23.92,24.00,0.123,0.00000,-5.317,0.00000,0.00000,60.0,
,E10,FAM,,Unkn-37,,,24.09,24.00,0.123,0.00000,-5.365,0.00000,0.00000,60.0,
,E11,FAM,,Unkn-44,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E12,FAM,,Unkn-44,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F01,FAM,,Std-06,,,26.19,26.19,0.002,0.00000,-6.000,0.00000,0.00000,60.0,
,F02,FAM,,Std-06,,,26.19,26.19,0.002,0.00000,-6.000,0.00000,0.00000,60.0,
,F03,FAM,,Unkn-14,,,26.73,26.87,0.203,0.00000,-6.098,0.00000,0.00000,60.0,
,F04,FAM,,Unkn-14,,,27.02,26.87,0.203,0.00000,-6.178,0.00000,0.00000,60.0,
,F05,FAM,,Unkn-22,,,26.02,26.03,0.016,0.00000,-5.900,0.00000,0.00000,60.0,
,F06,FAM,,Unkn-22,,,26.04,26.03,0.016,0.00000,-5.907,0.00000,0.00000,60.0,
,F07,FAM,,Unkn-30,,,25.41,25.58,0.246,0.00000,-5.731,0.00000,0.00000,60.0,
,F08,FAM,,Unkn-30,,,25.76,25.58,0.246,0.00000,-5.828,0.00000,0.00000,60.0,
,F09,FAM,,Unkn-38,,,28.54,28.60,0.086,0.00000,-6.602,0.00000,0.00000,60.0,
,F10,FAM,,Unkn-38,,,28.66,28.60,0.086,0.00000,-6.636,0.00000,0.00000,60.0,
,F11,FAM,,Unkn-45,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F12,FAM,,Unkn-45,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,G01,FAM,,Std-07,,,30.03,29.99,0.054,0.00000,-7.000,0.00000,0.00000,60.0,
,G02,FAM,,Std-07,,,29.95,29.99,0.054,0.00000,-7.000,0.00000,0.00000,60.0,
,G03,FAM,,Unkn-15,,,23.77,23.93,0.217,0.00001,-5.277,0.00000,0.00000,60.0,
,G04,FAM,,Unkn-15,,,24.08,23.93,0.217,0.00000,-5.362,0.00000,0.00000,60.0,
,G05,FAM,,Unkn-23,,,23.17,23.29,0.178,0.00001,-5.108,0.00001,0.00000,60.0,
,G06,FAM,,Unkn-23,,,23.42,23.29,0.178,0.00001,-5.178,0.00001,0.00000,60.0,
,G07,FAM,,Unkn-31,,,20.54,20.68,0.205,0.00004,-4.376,0.00004,0.00001,60.0,
,G08,FAM,,Unkn-31,,,20.83,20.68,0.205,0.00003,-4.457,0.00004,0.00001,60.0,
,G09,FAM,,Unkn-39,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,G10,FAM,,Unkn-39,,,38.47,38.47,0.000,0.00000,-9.361,0.00000,0.00000,60.0,
,G11,FAM,,Pos Ctrl,,,31.61,31.61,0.000,0.00000,-7.455,0.00000,0.00000,60.0,
,G12,FAM,,Pos Ctrl,,,31.82,31.82,0.000,0.00000,-7.515,0.00000,0.00000,60.0,
,H03,FAM,,Unkn-16,,,29.57,29.70,0.194,0.00000,-6.887,0.00000,0.00000,60.0,
,H04,FAM,,Unkn-16,,,29.84,29.70,0.194,0.00000,-6.964,0.00000,0.00000,60.0,
,H05,FAM,,Unkn-24,,,29.28,29.32,0.062,0.00000,-6.807,0.00000,0.00000,60.0,
,H06,FAM,,Unkn-24,,,29.37,29.32,0.062,0.00000,-6.831,0.00000,0.00000,60.0,
,H07,FAM,,Unkn-32,,,23.94,24.07,0.187,0.00000,-5.323,0.00000,0.00000,60.0,
,H08,FAM,,Unkn-32,,,24.21,24.07,0.187,0.00000,-5.397,0.00000,0.00000,60.0,
,H09,FAM,,Unkn-40,,,22.75,22.89,0.189,0.00001,-4.993,0.00001,0.00000,60.0,
,H10,FAM,,Unkn-40,,,23.02,22.89,0.189,0.00001,-5.067,0.00001,0.00000,60.0,
,H11,FAM,,Pos Ctrl,,,39.24,39.24,0.000,0.00000,-9.577,0.00000,0.00000,60.0,
,H12,FAM,,Pos Ctrl,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,A03,HEX,,Unkn-09,,,36.66,36.60,0.098,0.00000,-8.795,0.00000,0.00000,60.0,
,A04,HEX,,Unkn-09,,,36.53,36.60,0.098,0.00000,-8.756,0.00000,0.00000,60.0,
,A05,HEX,,Unkn-17,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,A06,HEX,,Unkn-17,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,A07,HEX,,Unkn-25,,,36.44,36.44,0.000,0.00000,-8.731,0.00000,0.00000,60.0,
,A08,HEX,,Unkn-25,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,A09,HEX,,Unkn-33,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,A10,HEX,,Unkn-33,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,A11,HEX,,Neg Ctrl,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,A12,HEX,,Neg Ctrl,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,B01,HEX,,Std-02,,,12.88,12.25,0.879,0.01000,-2.000,0.01000,0.00000,60.0,
,B02,HEX,,Std-02,,,11.63,12.25,0.879,0.01000,-2.000,0.01000,0.00000,60.0,
,B03,HEX,,Unkn-10,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,B04,HEX,,Unkn-10,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,B05,HEX,,Unkn-18,,,26.68,26.74,0.075,0.00000,-5.982,0.00000,0.00000,60.0,
,B06,HEX,,Unkn-18,,,26.79,26.74,0.075,0.00000,-6.012,0.00000,0.00000,60.0,
,B07,HEX,,Unkn-26,,,30.01,30.21,0.282,0.00000,-6.920,0.00000,0.00000,60.0,
,B08,HEX,,Unkn-26,,,30.41,30.21,0.282,0.00000,-7.032,0.00000,0.00000,60.0,
,B09,HEX,,Unkn-34,,,35.89,36.07,0.252,0.00000,-8.576,0.00000,0.00000,60.0,
,B10,HEX,,Unkn-34,,,36.24,36.07,0.252,0.00000,-8.676,0.00000,0.00000,60.0,
,B11,HEX,,Unkn-41,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,B12,HEX,,Unkn-41,,,37.03,37.03,0.000,0.00000,-8.898,0.00000,0.00000,60.0,
,C03,HEX,,Unkn-11,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,C04,HEX,,Unkn-11,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,C05,HEX,,Unkn-19,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,C06,HEX,,Unkn-19,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,C07,HEX,,Unkn-27,,,32.23,32.38,0.209,0.00000,-7.546,0.00000,0.00000,60.0,
,C08,HEX,,Unkn-27,,,32.53,32.38,0.209,0.00000,-7.630,0.00000,0.00000,60.0,
,C09,HEX,,Unkn-35,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,C10,HEX,,Unkn-35,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,C11,HEX,,Unkn-42,,,37.47,38.05,0.821,0.00000,-9.021,0.00000,0.00000,60.0,
,C12,HEX,,Unkn-42,,,38.63,38.05,0.821,0.00000,-9.348,0.00000,0.00000,60.0,
,D01,HEX,,Std-04,,,20.24,20.31,0.098,0.00010,-4.000,0.00010,0.00000,60.0,
,D02,HEX,,Std-04,,,20.38,20.31,0.098,0.00010,-4.000,0.00010,0.00000,60.0,
,D03,HEX,,Unkn-12,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,D04,HEX,,Unkn-12,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,D05,HEX,,Unkn-20,,,37.86,38.28,0.600,0.00000,-9.132,0.00000,0.00000,60.0,
,D06,HEX,,Unkn-20,,,38.71,38.28,0.600,0.00000,-9.371,0.00000,0.00000,60.0,
,D07,HEX,,Unkn-28,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,D08,HEX,,Unkn-28,,,38.99,38.99,0.000,0.00000,-9.449,0.00000,0.00000,60.0,
,D09,HEX,,Unkn-36,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,D10,HEX,,Unkn-36,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,D11,HEX,,Unkn-43,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,D12,HEX,,Unkn-43,,,39.04,39.04,0.000,0.00000,-9.463,0.00000,0.00000,60.0,
,E01,HEX,,Std-05,,,23.07,23.06,0.010,0.00001,-5.000,0.00001,0.00000,60.0,
,E02,HEX,,Std-05,,,23.06,23.06,0.010,0.00001,-5.000,0.00001,0.00000,60.0,
,E03,HEX,,Unkn-13,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E04,HEX,,Unkn-13,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E05,HEX,,Unkn-21,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E06,HEX,,Unkn-21,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E07,HEX,,Unkn-29,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E08,HEX,,Unkn-29,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E09,HEX,,Unkn-37,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E10,HEX,,Unkn-37,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E11,HEX,,Unkn-44,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,E12,HEX,,Unkn-44,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F01,HEX,,Std-06,,,26.51,26.51,0.004,0.00000,-6.000,0.00000,0.00000,60.0,
,F02,HEX,,Std-06,,,26.51,26.51,0.004,0.00000,-6.000,0.00000,0.00000,60.0,
,F03,HEX,,Unkn-14,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F04,HEX,,Unkn-14,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F05,HEX,,Unkn-22,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F06,HEX,,Unkn-22,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F07,HEX,,Unkn-30,,,33.40,33.32,0.103,0.00000,-7.874,0.00000,0.00000,60.0,
,F08,HEX,,Unkn-30,,,33.25,33.32,0.103,0.00000,-7.833,0.00000,0.00000,60.0,
,F09,HEX,,Unkn-38,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F10,HEX,,Unkn-38,,,38.81,38.81,0.000,0.00000,-9.401,0.00000,0.00000,60.0,
,F11,HEX,,Unkn-45,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,F12,HEX,,Unkn-45,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,G01,HEX,,Std-07,,,30.29,30.30,0.021,0.00000,-7.000,0.00000,0.00000,60.0,
,G02,HEX,,Std-07,,,30.32,30.30,0.021,0.00000,-7.000,0.00000,0.00000,60.0,
,G03,HEX,,Unkn-15,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,G04,HEX,,Unkn-15,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,G05,HEX,,Unkn-23,,,34.30,34.23,0.093,0.00000,-8.128,0.00000,0.00000,60.0,
,G06,HEX,,Unkn-23,,,34.17,34.23,0.093,0.00000,-8.091,0.00000,0.00000,60.0,
,G07,HEX,,Unkn-31,,,22.61,22.80,0.275,0.00001,-4.833,0.00001,0.00000,60.0,
,G08,HEX,,Unkn-31,,,23.00,22.80,0.275,0.00001,-4.943,0.00001,0.00000,60.0,
,G09,HEX,,Unkn-39,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,G10,HEX,,Unkn-39,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,G11,HEX,,Pos Ctrl,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,G12,HEX,,Pos Ctrl,,,38.11,38.11,0.000,0.00000,-9.202,0.00000,0.00000,60.0,
,H03,HEX,,Unkn-16,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H04,HEX,,Unkn-16,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H05,HEX,,Unkn-24,,,37.99,37.46,0.750,0.00000,-9.168,0.00000,0.00000,60.0,
,H06,HEX,,Unkn-24,,,36.93,37.46,0.750,0.00000,-8.869,0.00000,0.00000,60.0,
,H07,HEX,,Unkn-32,,,38.59,37.33,1.783,0.00000,-9.338,0.00000,0.00000,60.0,
,H08,HEX,,Unkn-32,,,36.07,37.33,1.783,0.00000,-8.627,0.00000,0.00000,60.0,
,H09,HEX,,Unkn-40,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H10,HEX,,Unkn-40,,,,0.00,0.000,,,0.00000,0.00000,60.0,
,H11,HEX,,Pos Ctrl,,,23.02,23.02,0.000,0.00001,-4.951,0.00001,0.00000,60.0,
,H12,HEX,,Pos Ctrl,,,23.08,23.08,0.000,0.00001,-4.968,0.00001,0.00000,60.0,
